Jan 13 09:10:42.575 INFO node constructed, self.uid: 38
Jan 13 09:11:41.263 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 38
Jan 13 09:11:46.462 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 38
Jan 13 09:12:00.941 INFO update_trustworthiness_with, trustworthiness after this call: 0.7002437908412948, self.uid: 38
Jan 13 09:12:54.107 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 38
Jan 13 09:13:00.051 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 38
Jan 13 09:13:11.876 INFO update_trustworthiness_with, trustworthiness after this call: 0.6005796226043099, self.uid: 38
Jan 13 09:14:04.971 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 38
Jan 13 09:14:16.062 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 38
Jan 13 09:14:20.872 INFO update_trustworthiness_with, trustworthiness after this call: 0.5550950410313017, self.uid: 38
Jan 13 09:15:14.133 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 38
Jan 13 09:15:21.928 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 38
Jan 13 09:15:28.100 INFO update_trustworthiness_with, trustworthiness after this call: 0.5368602173427791, self.uid: 38
Jan 13 09:16:21.377 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 38
Jan 13 09:16:28.671 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 38
Jan 13 09:16:34.396 INFO update_trustworthiness_with, trustworthiness after this call: 0.5303055103031323, self.uid: 38
