Jan 13 09:10:42.554 INFO node constructed, self.uid: 2
Jan 13 09:11:29.846 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 2
Jan 13 09:11:48.089 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 2
Jan 13 09:12:00.933 INFO update_trustworthiness_with, trustworthiness after this call: 0.6448016650868281, self.uid: 2
Jan 13 09:12:42.847 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 2
Jan 13 09:12:59.512 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 2
Jan 13 09:13:11.870 INFO update_trustworthiness_with, trustworthiness after this call: 0.5741384743783875, self.uid: 2
Jan 13 09:13:53.730 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 2
Jan 13 09:14:12.136 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 2
Jan 13 09:14:20.867 INFO update_trustworthiness_with, trustworthiness after this call: 0.5390925746348268, self.uid: 2
Jan 13 09:15:02.824 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 2
Jan 13 09:15:20.771 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 2
Jan 13 09:15:28.096 INFO update_trustworthiness_with, trustworthiness after this call: 0.5249655927808422, self.uid: 2
Jan 13 09:16:10.105 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 2
Jan 13 09:16:31.929 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 2
Jan 13 09:16:34.393 INFO update_trustworthiness_with, trustworthiness after this call: 0.5198304077170516, self.uid: 2
