Jan 13 09:18:35.798 INFO node constructed, self.uid: 11
Jan 13 09:19:17.909 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 11
Jan 13 09:19:48.213 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 11
Jan 13 09:19:54.251 INFO update_trustworthiness_with, trustworthiness after this call: 0.7157200116116841, self.uid: 11
Jan 13 09:20:31.134 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 11
Jan 13 09:20:56.500 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 11
Jan 13 09:21:06.346 INFO update_trustworthiness_with, trustworthiness after this call: 0.6116092786321271, self.uid: 11
Jan 13 09:21:43.198 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 11
Jan 13 09:22:11.812 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 11
Jan 13 09:22:17.855 INFO update_trustworthiness_with, trustworthiness after this call: 0.5606320525476819, self.uid: 11
Jan 13 09:22:54.767 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 11
Jan 13 09:23:23.521 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 11
Jan 13 09:23:28.992 INFO update_trustworthiness_with, trustworthiness after this call: 0.5359353632665738, self.uid: 11
Jan 13 09:24:05.895 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 11
Jan 13 09:24:33.586 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 11
Jan 13 09:24:39.079 INFO update_trustworthiness_with, trustworthiness after this call: 0.524628217734866, self.uid: 11
Jan 13 09:25:15.918 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 11
Jan 13 09:25:43.571 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 11
Jan 13 09:25:48.563 INFO update_trustworthiness_with, trustworthiness after this call: 0.5195839661487515, self.uid: 11
