Jan 13 09:18:35.836 INFO node constructed, self.uid: 5
Jan 13 09:18:54.208 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 5
Jan 13 09:19:40.176 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 13 09:19:54.236 INFO update_trustworthiness_with, trustworthiness after this call: 0.6755231003181162, self.uid: 5
Jan 13 09:20:07.627 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 5
Jan 13 09:20:55.751 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 13 09:21:06.335 INFO update_trustworthiness_with, trustworthiness after this call: 0.5898413235336818, self.uid: 5
Jan 13 09:21:19.700 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 5
Jan 13 09:22:07.667 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 5
Jan 13 09:22:17.843 INFO update_trustworthiness_with, trustworthiness after this call: 0.5480728278302145, self.uid: 5
Jan 13 09:22:31.212 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 5
Jan 13 09:23:42.336 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 5
Jan 13 09:24:52.413 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 5
