cluster-id,latitude,longitude,latitude-std,longitude-std,report-num,std-sum
222,37.76582519999999,-122.4036302,0.0002458491324340611,0.00011211309887345524,50.0,0.0003579622313075163
493,37.7486918367347,-122.40645346938777,0.00017647796686428785,0.0001367868021840126,49.0,0.00031326476904830047
361,37.72315632653062,-122.45406408163267,0.00013448503444878754,0.00014381583082618998,49.0,0.0002783008652749775
569,37.79652612244899,-122.42743897959183,0.0005616709309673863,0.0006323278583193789,49.0,0.0011939987892867652
7,37.73895145833334,-122.41480354166661,7.025756817939988e-05,0.0002907619453550664,48.0,0.00036101951353446633
519,37.77441229166666,-122.40528187499997,0.0004949972687791202,0.0002840187006893208,48.0,0.0007790159694684409
6,37.792272127659565,-122.44323765957446,7.086227211671446e-05,8.760615339597854e-05,47.0,0.000158468425512693
33,37.76033319148935,-122.43716319148938,0.0008672673385106335,0.00015294367225041568,47.0,0.0010202110107610492
172,37.73473617021276,-122.47151340425535,0.00032461718719778497,0.00031968922813893413,47.0,0.0006443064153367191
617,37.75444829787235,-122.4656872340426,0.00014505350060827258,4.968168797691935e-05,47.0,0.00019473518858519192
309,37.763540652173916,-122.40721652173912,0.000588649687086337,0.00043394427389765555,46.0,0.0010225939609839925
20,37.771822888888885,-122.40473688888889,0.0004901883785489666,0.0005277646781968676,45.0,0.0010179530567458342
273,37.76528651162791,-122.4770295348837,0.00017068327282745527,0.0005181742375118772,43.0,0.0006888575103393324
785,37.78320674418605,-122.470888372093,0.00048422112682864216,0.00013725073046500711,43.0,0.0006214718572936492
87,37.748680697674416,-122.4360632558139,0.0005861268973156913,0.00011171223512243157,43.0,0.0006978391324381229
953,37.73002829268292,-122.44220073170729,0.00011558335604639646,0.00019276138414971362,41.0,0.0003083447401961101
52,37.76514000000001,-122.4353463414634,0.0006198346553710159,0.000175752042628449,41.0,0.0007955866979994649
157,37.77765125,-122.44666600000001,0.0008313387026113215,0.00039055384736013776,40.0,0.0012218925499714592
176,37.79210075,-122.43997875000002,0.0005006528430267157,0.0006106792666115766,40.0,0.0011113321096382924
17,37.72427025641027,-122.40203025641028,0.0003195184467071152,0.0002642415878184912,39.0,0.0005837600345256064
381,37.790852051282044,-122.44128435897434,0.000649247254363856,0.0005270613410429336,39.0,0.0011763085954067895
514,37.76450435897434,-122.49990717948715,3.932287882302202e-05,7.408916100433828e-05,39.0,0.0001134120398273603
290,37.77448710526315,-122.44430973684211,0.0005801579835884902,0.0004443305735678152,38.0,0.0010244885571563053
384,37.75181631578948,-122.42500815789474,0.0006205072948705569,0.0005038653577300303,38.0,0.001124372652600587
770,37.7647872972973,-122.4027516216216,0.000153779218519185,0.00018627210552174173,37.0,0.00034005132404092676
1085,37.7838691891892,-122.48695783783782,7.864753928618629e-05,6.165022912511713e-05,37.0,0.00014029776841130342
142,37.78999486486486,-122.44238675675678,0.00044512558541097267,0.00029357995365623685,37.0,0.0007387055390672096
546,37.771105000000006,-122.41079138888891,4.6198330211974444e-05,4.4087755202198174e-05,36.0,9.028608541417261e-05
611,37.75577333333333,-122.42987999999998,0.0002876605141993407,0.0003034562806764947,36.0,0.0005911167948758353
109,37.78794722222222,-122.43037833333337,0.00042113866810919876,0.0006997652667647301,36.0,0.0011209039348739288
74,37.75554147058824,-122.41769970588236,0.00015033563163596337,0.00031434863192783134,34.0,0.00046468426356379474
562,37.78561757575757,-122.4593818181818,0.00033250028480482166,0.00041185141848864226,33.0,0.0007443517032934639
155,37.726084848484845,-122.47622787878787,0.000353298043555196,0.00037233853527332826,33.0,0.0007256365788285243
59,37.755124848484854,-122.4096672727273,0.0006334682372253878,0.0003706689284834993,33.0,0.0010041371657088871
557,37.77826090909092,-122.44348272727275,0.0007514459546295731,0.0002105242374291416,33.0,0.0009619701920587147
461,37.748207812500006,-122.42033375,0.0004142675960415161,0.00040261043365730394,32.0,0.0008168780296988201
252,37.7456321875,-122.4517678125,0.00023959285862108429,0.0005063387516784656,32.0,0.0007459316102995499
804,37.74484624999999,-122.42462625000002,0.00017279019536236575,0.00012476429389707465,32.0,0.00029755448925944037
101,37.755074375,-122.42286281249999,0.0002674845488456965,0.0004351361253434636,32.0,0.0007026206741891602
226,37.78798032258064,-122.44891870967741,0.0007004878484345459,0.0003621486060994051,31.0,0.0010626364545339509
368,37.75302935483871,-122.40622354838708,0.000197432443871388,0.00028971881065691075,31.0,0.00048715125452829873
100,37.742325806451625,-122.40523354838712,0.0003834820655824201,0.0001128582706199655,31.0,0.0004963403362023857
618,37.75874129032258,-122.43167838709677,3.0848223664525784e-05,3.786790851049512e-05,31.0,6.87161321750209e-05
275,37.75448258064517,-122.40248838709677,0.00024237667299742513,0.00028410205647186397,31.0,0.0005264787294692892
205,37.78359709677419,-122.4445948387097,0.0006541059728016305,0.0003721636823382075,31.0,0.001026269655139838
76,37.76437290322581,-122.45280612903225,0.00023753166172773383,0.0004496567388550428,31.0,0.0006871884005827766
82,37.747370000000004,-122.42709612903224,0.00036282227053872137,0.00018578979913680277,31.0,0.0005486120696755241
164,37.723543333333325,-122.455804,0.0002446860526635607,0.0004266436775410342,30.0,0.000671329730204595
102,37.76781033333334,-122.41783299999999,0.0006320109303570438,0.00014687902599015487,30.0,0.0007788899563471986
192,37.746099666666666,-122.42683566666665,7.928487846982384e-05,0.00023227040325970617,30.0,0.00031155528172953004
441,37.72891033333333,-122.430998,0.00023937394398082992,0.00037974038318206664,30.0,0.0006191143271628965
599,37.769272,-122.43206066666663,0.00030779975577410317,0.0006789339175315189,30.0,0.000986733673305622
178,37.76315766666667,-122.42392333333329,0.00023439847200534307,0.0001313939413207897,30.0,0.00036579241332613274
73,37.782243,-122.44588233333333,0.0003980915680480604,0.00035895137825985886,30.0,0.0007570429463079193
337,37.75081666666666,-122.41453400000005,0.00016436572621419948,0.0004950067920157505,30.0,0.0006593725182299499
815,37.78512137931033,-122.49981689655174,8.887085887272821e-05,9.703104982704668e-05,29.0,0.00018590190869977489
507,37.76259206896552,-122.41119862068966,0.0003022815540710664,8.475696928866998e-05,29.0,0.00038703852335973644
333,37.74693931034482,-122.40350965517237,0.00029628570953491506,0.00022204379810135952,29.0,0.0005183295076362746
422,37.770627931034475,-122.43838310344826,0.0005271715586199082,0.00036288628136236,29.0,0.0008900578399822683
249,37.76523448275862,-122.40167551724139,0.0007569656824052439,0.00019868471446843791,29.0,0.0009556503968736819
268,37.79458,-122.41015821428572,0.00011417984514491464,0.0006553430177413557,28.0,0.0007695228628862703
486,37.78481535714286,-122.46385214285714,0.0005506056069359184,0.0005253806883839099,28.0,0.0010759862953198282
453,37.76642178571428,-122.43363892857141,0.00037704556725688215,0.0007305367853258426,28.0,0.0011075823525827247
471,37.792511481481476,-122.42589555555554,0.0003513348578418039,0.00031226632289102854,27.0,0.0006636011807328324
274,37.71250481481482,-122.4449914814815,0.00043341550831623994,0.00042360816169003627,27.0,0.0008570236700062762
780,37.728829999999995,-122.42252185185183,0.00010370075290612425,0.00010982633273387184,27.0,0.0002135270856399961
652,37.73007962962963,-122.42953518518517,0.00013016207297897664,0.00014302690361211513,27.0,0.0002731889765910918
27,37.781176296296294,-122.46529481481478,0.00028545709832858315,0.00020997015118009646,27.0,0.0004954272495086797
625,37.70923222222222,-122.45163703703705,6.103802934035357e-05,0.00018879811796218546,27.0,0.000249836147302539
530,37.750348846153855,-122.47594192307693,0.00014615955454340537,0.00014802754421344805,26.0,0.0002941870987568534
529,37.77965384615384,-122.49440192307694,0.00014099863611065263,0.0003450219613943122,26.0,0.0004860205975049648
528,37.786985384615384,-122.45964730769232,0.0003161294768805526,0.00047699524268138494,26.0,0.0007931247195619375
446,37.734741923076925,-122.41646692307691,0.0002378574233558097,0.00027936741729638547,26.0,0.0005172248406521951
573,37.702253846153845,-122.46539384615383,4.656839469779391e-05,3.3115183597965536e-05,26.0,7.968357829575944e-05
1341,37.77956038461538,-122.49887269230769,0.0001357197338414401,0.00010923580703372534,26.0,0.00024495554087516544
634,37.77314269230769,-122.40306153846154,0.00021133021917969945,0.00024574282992936305,26.0,0.0004570730491090625
203,37.76723080000001,-122.40541640000004,0.00041941347935819045,0.0003464327736629644,25.0,0.0007658462530211548
600,37.7911316,-122.4454288,5.990826320204728e-05,0.00031413001554594195,25.0,0.00037403827874798925
762,37.7484372,-122.42492840000003,0.0003480363965642888,0.00023767414668462606,25.0,0.0005857105432489148
1527,37.736905199999995,-122.43237120000003,3.1900888178945704e-05,4.294570215279822e-05,25.0,7.484659033174393e-05
94,37.752033600000004,-122.42290159999999,0.0001866118967274825,0.00027343006418308817,25.0,0.00046004196091057063
571,37.733207199999995,-122.48989639999998,0.0003339101675567591,0.00022186482371394206,25.0,0.0005557749912707011
551,37.786435,-122.46569750000003,0.0003648346856118922,0.0002875722971448412,24.0,0.0006524069827567334
329,37.773455000000006,-122.44759666666666,0.0003480379789376902,0.00011067644447806043,24.0,0.00045871442341575063
78,37.77089000000001,-122.43988521739128,0.00015045385882934135,0.000420063518630946,23.0,0.0005705173774602874
737,37.74106043478262,-122.46013391304345,1.821045175752794e-05,3.144101698817124e-05,23.0,4.965146874569917e-05
141,37.77568608695652,-122.40618260869567,0.00020211920718479054,0.00028237977959384556,23.0,0.0004844989867786361
111,37.780002608695646,-122.40992260869564,0.0002034970938226452,0.00022619817118168514,23.0,0.00042969526500433034
278,37.703632173913036,-122.47576217391304,0.0002085001966792173,0.00022577052956181755,23.0,0.0004342707262410348
148,37.78273,-122.42739260869567,0.00038983679568974604,0.0001800054895981162,23.0,0.0005698422852878622
1061,37.773084347826085,-122.45345652173914,8.123065291037635e-05,0.00011734210651088414,23.0,0.0001985727594212605
438,37.72093363636364,-122.44730363636364,0.00014486596282802026,0.00025641382948426116,22.0,0.0004012797923122814
1377,37.7132590909091,-122.45612681818184,0.00011079406426035627,0.00020977054047650905,22.0,0.0003205646047368653
215,37.78435363636365,-122.45464181818183,0.0007058230282337468,9.454836825228106e-05,22.0,0.0008003713964860278
527,37.756492727272715,-122.44345681818184,0.0002475822483459211,0.00020929328621562462,22.0,0.00045687553456154567
395,37.77276090909092,-122.48406136363639,0.00029466541301352453,0.0002997188437206371,22.0,0.0005943842567341616
521,37.77274,-122.41605909090909,0.0003093310755240733,0.0003578894361175126,22.0,0.0006672205116415859
1504,37.77274863636364,-122.40039090909094,7.80290211325419e-05,0.00010487675719136622,22.0,0.00018290577832390812
1360,37.752629090909096,-122.48164727272724,5.290684453716111e-05,6.430447056780586e-05,22.0,0.00011721131510496697
483,37.76584904761905,-122.43682190476189,0.00042176895051621125,0.000356687805338424,21.0,0.0007784567558546352
194,37.77292428571429,-122.45102333333332,0.0005295523716163956,0.0002205750061382893,21.0,0.0007501273777546849
207,37.76371285714286,-122.47153714285716,0.00024460463726475224,0.00022748940319859966,21.0,0.0004720940404633519
219,37.74164428571428,-122.40656333333334,0.0001437557452290264,0.0003995914580311512,21.0,0.0005433472032601776
890,37.76249000000001,-122.42853904761904,0.0004194997020258429,9.848374291607601e-05,21.0,0.0005179834449419189
51,37.76965047619048,-122.41443666666667,0.00024346408750543016,0.0001449252681006171,21.0,0.00038838935560604726
1131,37.714419523809525,-122.4721219047619,0.00011267103400899006,7.187621634624076e-05,21.0,0.00018454725035523082
356,37.75336238095239,-122.42301285714285,0.0003157673948006361,0.0002021915640475949,21.0,0.000517958958848231
195,37.744666190476195,-122.45301952380953,0.00013207862016467557,0.0001502157179026429,21.0,0.0002822943380673185
407,37.78522714285715,-122.4616371428571,0.00025485570147088286,0.0005324766929852451,21.0,0.0007873323944561279
905,37.75481,-122.42430095238095,0.00040663251222711964,0.00024211370803106023,21.0,0.0006487462202581799
188,37.77379428571429,-122.4658376190476,0.000344043186658424,0.00022682382506978186,21.0,0.0005708670117282058
317,37.757272,-122.40674899999999,0.00037830091058411124,0.00017576599275620107,20.0,0.0005540669033403123
308,37.753404,-122.41608250000002,3.830624519702517e-05,0.00014764377471095393,20.0,0.0001859500199079791
1546,37.711352000000005,-122.44062900000003,0.0001004516118127375,0.00023010066447069823,20.0,0.0003305522762834357
187,37.798466,-122.44723400000001,0.0003525157704566175,0.0002219625383251341,20.0,0.0005744783087817516
168,37.772147000000004,-122.41986949999998,0.00010712019810506353,0.00010811665239730665,20.0,0.0002152368505023702
512,37.775144499999996,-122.46480849999998,0.00048676672247317495,0.00032441485785769333,20.0,0.0008111815803308682
244,37.781839,-122.42837549999999,0.00012801726857187298,0.0002829259713514567,20.0,0.00041094323992332967
1152,37.74879250000001,-122.4437705,3.823404380012711e-05,3.691740425670856e-05,20.0,7.515144805683566e-05
542,37.752035500000005,-122.42629549999997,0.00025660690805745534,0.00013410424068455314,20.0,0.0003907111487420085
641,37.760611499999996,-122.402495,0.0004738118102994639,0.00039896576822023904,20.0,0.000872777578519703
344,37.744765,-122.47600849999999,0.00019052558883326807,0.0003449679619023926,20.0,0.0005354935507356607
343,37.76596000000001,-122.4602705263158,0.00043425542918618424,0.0003718343968958182,19.0,0.0008060898260820025
292,37.76518263157895,-122.44237842105262,5.989269156638176e-05,5.7180334410899415e-05,19.0,0.00011707302597728118
1208,37.76874894736842,-122.42336789473684,0.00012449429870359311,2.8592723889798944e-05,19.0,0.00015308702259339205
720,37.73039473684211,-122.47587526315793,0.00014005429189553595,0.0002632356025522906,19.0,0.0004032898944478266
637,37.7660152631579,-122.44425000000001,0.0004183880232653324,0.00037988302292741796,19.0,0.0007982710461927503
127,37.76254684210526,-122.46141210526316,0.00012693185536409812,0.0005153701900054883,19.0,0.0006423020453695863
509,37.78162368421052,-122.49298210526317,8.104940374712647e-05,0.00030567918816749867,19.0,0.00038672859191462514
1488,37.769408947368426,-122.49538526315791,4.3575571244937436e-05,3.0068148719379813e-05,19.0,7.364371996431725e-05
944,37.78452157894736,-122.47198105263159,0.00027066303687580225,0.00021791677149430455,19.0,0.0004885798083701068
885,37.72311333333333,-122.40111777777777,0.00031739750545595,0.0001918502956664039,18.0,0.0005092478011223539
316,37.77895,-122.46627944444445,0.00015974243975691135,0.00044999963689134313,18.0,0.0006097420766482545
506,37.761474444444445,-122.47679166666666,0.00017012874786410728,0.0002508866629485443,18.0,0.00042101541081265154
636,37.787213888888886,-122.45689444444442,0.00023235720191606518,0.00018372685039049548,18.0,0.00041608405230656066
327,37.754398888888886,-122.40684777777776,0.00015075843119181576,0.0004852840957577765,18.0,0.0006360425269495922
330,37.78462277777778,-122.44957777777775,0.0001957731446935978,0.0004796390254907402,18.0,0.000675412170184338
332,37.73750833333333,-122.42397722222228,0.00018715360159169062,0.00021994131718808163,18.0,0.00040709491877977225
288,37.77737666666667,-122.44504388888888,0.00038559350738869464,0.0004731886688625833,18.0,0.0008587821762512779
1250,37.71536166666666,-122.46356666666667,1.9778181680079302e-05,2.4970570910372366e-05,18.0,4.474875259045167e-05
214,37.78232777777777,-122.42542611111111,5.429283947407021e-05,0.00029933532031308803,18.0,0.00035362815978715826
475,37.77625388888888,-122.48421777777779,9.293507467470935e-05,0.00022722250187883183,18.0,0.0003201575765535412
619,37.77719888888889,-122.46605777777778,0.00036575287203006443,0.0002551252415765184,18.0,0.0006208781136065827
535,37.76168333333332,-122.40828,0.00026115129714380755,0.00024774275082998544,18.0,0.000508894047973793
418,37.74493117647059,-122.43570176470588,0.0002567314344044204,0.00020047553760096064,17.0,0.00045720697200538106
477,37.751464705882356,-122.43630647058824,0.00044689369047856714,9.367104518073416e-05,17.0,0.0005405647356593013
457,37.74250647058824,-122.48980352941174,9.993380161781406e-05,0.00023121800255611203,17.0,0.0003311518041739261
901,37.73370529411765,-122.42556411764703,0.0001775569502659178,0.0005905194622458077,17.0,0.0007680764125117254
173,37.776734705882355,-122.42811352941177,0.0004566880451541842,0.00024010261286919798,17.0,0.0006967906580233822
783,37.79402705882353,-122.43662470588237,0.000207538090054187,0.00019783571615646916,17.0,0.0004053738062106562
616,37.739153529411766,-122.41729294117647,9.054979130781089e-05,0.00028164172067076564,17.0,0.0003721915119785765
289,37.773713529411765,-122.44938235294119,0.0004388186011377585,0.00010911744887166218,17.0,0.0005479360500094207
293,37.77302,-122.45255705882354,0.0004329549630179427,0.0001581836237525455,17.0,0.0005911385867704883
533,37.76220647058823,-122.43866529411764,0.00022304543193394513,0.0002981006048074172,17.0,0.0005211460367413623
202,37.7841694117647,-122.45322823529413,0.0004015200895995167,0.00037941130870836867,17.0,0.0007809313983078854
261,37.73162705882353,-122.43697176470587,0.00013819210839751756,0.0005519084536203967,17.0,0.0006901005620179143
299,37.771444705882345,-122.40758,0.0003036263667540309,0.0003331291041027432,17.0,0.0006367554708567741
420,37.78158352941176,-122.44158823529412,0.0002219780725791842,0.00024993087279512295,17.0,0.00047190894537430715
515,37.765547647058824,-122.41321117647055,8.635170899855842e-05,8.745587122907709e-05,17.0,0.00017380758022763552
225,37.762941764705886,-122.41030470588233,0.00013394193210436992,2.939337660457764e-05,17.0,0.00016333530870894756
89,37.7541675,-122.43670437499999,0.00034085187398409536,0.0001505531467648447,16.0,0.0004914050207489401
83,37.70556375,-122.42047937500001,0.0001713038236574263,0.0002733854117035954,16.0,0.00044468923536102164
79,37.748416875,-122.4133025,0.00021372002713810598,0.0004644207862113582,16.0,0.0006781408133494642
88,37.748344375,-122.433765,0.0002657559971100102,0.00034275355578391103,16.0,0.0006085095528939212
574,37.711609374999995,-122.47292437499999,3.785388575653398e-05,2.6323310325550503e-05,16.0,6.417719608208448e-05
302,37.7069325,-122.41455687499999,0.000224870333007627,0.00024071334958321338,16.0,0.0004655836825908404
909,37.72031625,-122.42952312499997,5.548273004468841e-05,3.628015986271749e-05,16.0,9.176288990740591e-05
497,37.74969625,-122.42526687500002,0.0003125353313332165,0.0004008444211963541,16.0,0.0007133797525295707
385,37.758866250000004,-122.434908125,0.000363077126792661,0.0001464795207561177,16.0,0.0005095566475487787
504,37.764466875000004,-122.46105875,0.00023491044392891109,0.0003159509455571553,16.0,0.0005508613894860664
683,37.759400625,-122.43249000000002,0.0001145116442394701,0.00033811240734389484,16.0,0.00045262405158336496
1040,37.74563875,-122.4234825,0.00011575116990076033,0.00011584472365695566,16.0,0.000231595893557716
560,37.762558125,-122.44689437499997,0.00047539764057948785,9.025657870622996e-05,16.0,0.0005656542192857178
354,37.772856874999995,-122.454175625,0.0001862156008506604,0.00010551263747378263,16.0,0.000291728238324443
358,37.72541625,-122.43428562500002,0.00029147612823933076,0.00021716257350795049,16.0,0.0005086387017472812
962,37.78469625,-122.44753250000001,0.0002955193169110083,0.0001321362932724681,16.0,0.0004276556101834764
408,37.765066875,-122.46953437500001,0.0004234260069195141,0.00011266284510638423,16.0,0.0005360888520258983
48,37.762856875,-122.401138125,0.00013062509968155263,0.0003176836739035612,16.0,0.00044830877358511385
