time,latitude,longitude,id,cluster-id
1211687000,37.78635,-122.40455,acgerl,1
1211690115,37.77208,-122.41436,acgerl,1
1211690134,37.77208,-122.41437,acgerl,1
1211690199,37.77481,-122.41287,acgerl,1
1211690257,37.77762,-122.41606,acgerl,1
1211690279,37.77821,-122.41529,acgerl,1
1211693028,37.79138,-122.41375,acgerl,1
1211694300,37.78883,-122.41079,acgerl,1
1211696868,37.7867,-122.40574,acgerl,1
1211698014,37.7817,-122.40167,acgerl,34
1211703789,37.78638,-122.41522,acgerl,1
1211703910,37.78551,-122.42268,acgerl,1
1211706697,37.74869,-122.41618,acgerl,63
1211706806,37.74856,-122.41617,acgerl,63
1211719365,37.78328,-122.4071,acgerl,1
1211737881,37.78901,-122.41042,acgerl,1
1211755994,37.76192,-122.41761,acgerl,95
1211756683,37.79185,-122.40314,acgerl,1
1211756698,37.79185,-122.40314,acgerl,1
1211759540,37.74839,-122.41821,acgerl,2
1211759834,37.74272,-122.42189,acgerl,2
1211761131,37.75456,-122.43445,acgerl,128
1211761916,37.76519,-122.41539,acgerl,150
1211765458,37.78799,-122.40268,acgerl,1
1211767343,37.78757,-122.40809,acgerl,1
1211770694,37.79864,-122.40723,acgerl,1
1211772039,37.79863,-122.40721,acgerl,1
1211772110,37.79865,-122.40718,acgerl,1
1211774438,37.77491,-122.42088,acgerl,1
1211779101,37.78705,-122.42513,acgerl,1
1211779395,37.78639,-122.4234,acgerl,1
1211779575,37.78677,-122.41454,acgerl,1
1211782216,37.77011,-122.43133,acgerl,151
1211782429,37.7786,-122.44019,acgerl,0
1211782992,37.7649,-122.42428,acgerl,18
1211783665,37.79923,-122.43599,acgerl,1
1211783987,37.78634,-122.43511,acgerl,1
1211784296,37.78897,-122.44057,acgerl,41
1211784322,37.78897,-122.44057,acgerl,41
1211784384,37.7884,-122.43882,acgerl,1
1211784714,37.79037,-122.40736,acgerl,1
1211786599,37.79055,-122.4176,acgerl,1
1211786670,37.79058,-122.41757,acgerl,1
1211786681,37.79059,-122.41756,acgerl,1
1211786804,37.79066,-122.41747,acgerl,1
1211786928,37.79057,-122.41758,acgerl,1
1211786989,37.7906,-122.41759,acgerl,1
1211787284,37.77569,-122.41106,acgerl,1
1211839081,37.7865,-122.42131,acgerl,1
1211839408,37.78635,-122.42156,acgerl,1
1211843252,37.79147,-122.40741,acgerl,1
1211845592,37.75655,-122.43458,acgerl,56
1211847495,37.72824,-122.403,acgerl,-1
1211864316,37.78629,-122.41088,acgerl,1
1211930993,37.77129,-122.42432,acgerl,1
1211931194,37.76155,-122.42413,acgerl,18
1211931487,37.76502,-122.42235,acgerl,18
1211931724,37.76508,-122.42231,acgerl,18
1211933265,37.74589,-122.42082,acgerl,-1
1211933621,37.75028,-122.41822,acgerl,2
1211933679,37.75029,-122.41821,acgerl,2
1211933930,37.75021,-122.41826,acgerl,2
1211934283,37.75926,-122.41914,acgerl,18
1211940404,37.75927,-122.47294,acgerl,152
1211940439,37.75927,-122.47295,acgerl,152
1211940465,37.75927,-122.47296,acgerl,152
1211941225,37.76742,-122.45287,acgerl,4
1211941775,37.76752,-122.45285,acgerl,4
1211942170,37.77432,-122.44609,acgerl,4
1211943922,37.79904,-122.40517,acgerl,1
1211943937,37.79904,-122.40517,acgerl,1
1211943948,37.79905,-122.40517,acgerl,1
1211947211,37.79497,-122.42982,acgerl,1
1211949571,37.79107,-122.40751,acgerl,1
1211949818,37.79059,-122.41244,acgerl,1
1211949852,37.78098,-122.41534,acgerl,1
1211954126,37.79588,-122.42168,acgerl,1
1211955604,37.7957,-122.42191,acgerl,1
1211956439,37.7739,-122.43734,acgerl,0
1211956503,37.77391,-122.43735,acgerl,0
1211979279,37.73896,-122.41479,acgerl,7
1211979624,37.74201,-122.42263,acgerl,2
1211980787,37.76916,-122.45342,acgerl,4
1211985180,37.78451,-122.42305,acgerl,1
1211985974,37.78524,-122.40066,acgerl,1
1211986794,37.78516,-122.40007,acgerl,1
1211988592,37.79853,-122.43176,acgerl,1
1211990815,37.78518,-122.40508,acgerl,1
1212001428,37.785,-122.40515,acgerl,1
1212009366,37.79315,-122.42467,acgerl,1
1212014975,37.79818,-122.44963,acgerl,153
1212017524,37.70782,-122.45666,acgerl,-1
1212066717,37.73899,-122.41448,acgerl,7
1212068717,37.78206,-122.44737,acgerl,44
1212073872,37.79745,-122.43379,acgerl,1
1212074620,37.79163,-122.40742,acgerl,1
1212074659,37.79164,-122.40743,acgerl,1
1212080184,37.79497,-122.44495,acgerl,154
1212080414,37.79864,-122.44445,acgerl,1
1212084659,37.79143,-122.40742,acgerl,1
1212084736,37.79147,-122.40731,acgerl,1
1212086038,37.78147,-122.40416,acgerl,1
1212090116,37.77442,-122.43777,acgerl,0
1212091221,37.78591,-122.40489,acgerl,1
1212091480,37.78589,-122.40512,acgerl,1
1212092413,37.78565,-122.4048,acgerl,1
1212092962,37.78594,-122.40455,acgerl,1
1212095611,37.77156,-122.43712,acgerl,64
1212101327,37.78763,-122.42161,acgerl,1
1212104409,37.78264,-122.44723,acgerl,44
1212105616,37.79144,-122.40743,acgerl,1
1212105686,37.79141,-122.40742,acgerl,1
1212105699,37.79139,-122.40741,acgerl,1
1212112344,37.78919,-122.40715,acgerl,1
1212112365,37.78917,-122.40716,acgerl,1
1212113926,37.78547,-122.41319,acgerl,1
1212113944,37.78547,-122.41319,acgerl,1
1212114046,37.78573,-122.41331,acgerl,1
1212115911,37.78547,-122.41337,acgerl,1
1212116207,37.78543,-122.41325,acgerl,1
1212118393,37.77756,-122.43666,acgerl,0
1212123081,37.72627,-122.47659,acgerl,155
1212123342,37.72656,-122.47123,acgerl,-1
1212123596,37.72948,-122.49079,acgerl,-1
1212124677,37.78696,-122.44671,acgerl,93
1212125059,37.79751,-122.43207,acgerl,1
1212125085,37.79749,-122.43205,acgerl,1
1212125141,37.79762,-122.43131,acgerl,1
1212126811,37.78562,-122.40406,acgerl,1
1212126925,37.78556,-122.40428,acgerl,1
1212128743,37.79119,-122.42359,acgerl,1
1212128869,37.79122,-122.42367,acgerl,1
1212130272,37.77502,-122.40132,acgerl,1
1212130303,37.77502,-122.40132,acgerl,1
1212132396,37.77399,-122.43721,acgerl,0
1212151921,37.73896,-122.41497,acgerl,7
1212151969,37.73898,-122.41497,acgerl,7
1212153901,37.7943,-122.4249,acgerl,1
1212155639,37.76421,-122.44829,acgerl,156
1212155929,37.76414,-122.44828,acgerl,156
1212155999,37.76416,-122.4483,acgerl,156
1212156010,37.76416,-122.4483,acgerl,156
1212156261,37.77832,-122.44696,acgerl,157
1212157793,37.76186,-122.43519,acgerl,9
1212159372,37.73234,-122.43175,acgerl,-1
1212159803,37.73544,-122.44888,acgerl,158
1212159855,37.73545,-122.44887,acgerl,158
1212160020,37.73541,-122.44892,acgerl,158
1212160076,37.73541,-122.44891,acgerl,158
1212163084,37.79182,-122.40744,acgerl,1
1212163200,37.79187,-122.40757,acgerl,1
1212163236,37.79187,-122.40757,acgerl,1
1212167966,37.78782,-122.40832,acgerl,1
1212168543,37.78775,-122.40802,acgerl,1
1212168907,37.78782,-122.40821,acgerl,1
1212168935,37.78782,-122.40821,acgerl,1
1212170045,37.78496,-122.40036,acgerl,1
1212170928,37.78491,-122.40009,acgerl,1
1212171044,37.785,-122.40004,acgerl,1
1212171250,37.78505,-122.40007,acgerl,1
1212171310,37.78502,-122.40009,acgerl,1
1212171841,37.78572,-122.40038,acgerl,1
1212171957,37.7856,-122.40023,acgerl,1
1212173240,37.79179,-122.40433,acgerl,1
1212173714,37.78097,-122.41826,acgerl,1
1212176675,37.79138,-122.40368,acgerl,1
1212176726,37.79138,-122.40369,acgerl,1
1212179365,37.7663,-122.42566,acgerl,159
1212179424,37.76632,-122.42567,acgerl,159
1212180270,37.78527,-122.40591,acgerl,1
1212180384,37.7854,-122.40583,acgerl,1
1212182976,37.77776,-122.40483,acgerl,1
1212187623,37.78515,-122.42157,acgerl,1
1212187974,37.78544,-122.42167,acgerl,1
1212188758,37.78719,-122.41997,acgerl,1
1212189194,37.78062,-122.41269,acgerl,1
1212190177,37.76546,-122.47852,acgerl,897
1212190779,37.73855,-122.49168,acgerl,160
1212190822,37.73856,-122.49169,acgerl,160
1212191448,37.72782,-122.47415,acgerl,-1
1212192594,37.76431,-122.45377,acgerl,76
1212192898,37.76239,-122.43552,acgerl,9
1212192957,37.76224,-122.43526,acgerl,9
1212198116,37.76875,-122.4128,acgerl,161
1212200214,37.78035,-122.41247,acgerl,1
1212200230,37.78036,-122.41247,acgerl,1
1212202684,37.79142,-122.40733,acgerl,1
1212204054,37.79295,-122.416,acgerl,1
1212207278,37.79932,-122.41057,acgerl,1
1212207412,37.79876,-122.40715,acgerl,1
1212207983,37.79535,-122.40102,acgerl,1
1212210871,37.78456,-122.40838,acgerl,1
1212214251,37.75696,-122.41894,acgerl,18
1212214314,37.75663,-122.41672,acgerl,162
1212214671,37.72154,-122.40325,acgerl,163
1212214704,37.72153,-122.40324,acgerl,163
1212216010,37.7851,-122.4218,acgerl,1
1212216414,37.78516,-122.42167,acgerl,1
1212217131,37.78897,-122.4337,acgerl,1
1212217155,37.78897,-122.4337,acgerl,1
1212219086,37.79438,-122.42666,acgerl,1
1212222335,37.77459,-122.42615,acgerl,0
1212258492,37.76713,-122.44766,acgerl,4
1212259410,37.77866,-122.43969,acgerl,0
1212261371,37.78544,-122.41514,acgerl,1
1212261942,37.78583,-122.4112,acgerl,1
1212261991,37.7858,-122.41112,acgerl,1
1212269193,37.78629,-122.41099,acgerl,1
1212269379,37.78651,-122.41097,acgerl,1
1212270888,37.79914,-122.42425,acgerl,1
1212273505,37.78604,-122.41115,acgerl,1
1212273529,37.78603,-122.41116,acgerl,1
1212364900,37.78737,-122.41395,acgerl,1
1212375496,37.78888,-122.43358,acgerl,1
1212375594,37.78871,-122.43489,acgerl,1
1212376124,37.77886,-122.41515,acgerl,1
1212381468,37.72325,-122.45619,acgerl,164
1212381528,37.72321,-122.4562,acgerl,164
1212381582,37.72319,-122.4562,acgerl,164
1212383090,37.71986,-122.43856,acgerl,165
1212383960,37.71256,-122.44989,acgerl,-1
1212387781,37.76065,-122.43492,acgerl,9
1212389049,37.79865,-122.43587,acgerl,1
1212389471,37.79868,-122.43578,acgerl,1
1212391117,37.772,-122.4313,acgerl,0
1212392463,37.77209,-122.43056,acgerl,0
1212393125,37.7867,-122.40853,acgerl,1
1212393208,37.78623,-122.40812,acgerl,1
1212396010,37.76252,-122.42155,acgerl,18
1212396071,37.76251,-122.42157,acgerl,18
1212397004,37.71966,-122.46963,acgerl,166
1212400147,37.75993,-122.41489,acgerl,167
1212401461,37.77229,-122.4199,acgerl,168
1212401701,37.77233,-122.41999,acgerl,168
1212403473,37.78247,-122.41642,acgerl,1
1212416073,37.74849,-122.40287,acgerl,169
1212416134,37.74847,-122.40285,acgerl,169
1212421401,37.78903,-122.40308,acgerl,1
1212422327,37.77318,-122.45197,acgerl,170
1212425052,37.77761,-122.43152,acgerl,0
1212425242,37.78081,-122.42226,acgerl,1
1212426903,37.78356,-122.41081,acgerl,1
1212427145,37.77593,-122.41183,acgerl,1
1212427263,37.77597,-122.41187,acgerl,1
1212427326,37.77596,-122.41189,acgerl,1
1212430338,37.73043,-122.47066,acgerl,171
1212430346,37.73043,-122.47066,acgerl,171
1212430409,37.73043,-122.47067,acgerl,171
1212430541,37.73447,-122.47153,acgerl,172
1212430557,37.73447,-122.47153,acgerl,172
1212432599,37.75294,-122.41102,acgerl,40
1212432701,37.75288,-122.41105,acgerl,40
1212433690,37.7529,-122.41106,acgerl,40
1212438687,37.76432,-122.43244,acgerl,9
1212444998,37.77588,-122.42349,acgerl,0
1212448336,37.72624,-122.4325,acgerl,-1
1212456487,37.78551,-122.41118,acgerl,1
1212457171,37.7882,-122.41624,acgerl,1
1212457526,37.79822,-122.42221,acgerl,1
1212457562,37.79819,-122.42219,acgerl,1
1212457795,37.79619,-122.42025,acgerl,1
1212457882,37.7899,-122.42062,acgerl,1
1212457905,37.7899,-122.42062,acgerl,1
1212458009,37.7858,-122.41973,acgerl,1
1212459772,37.79822,-122.42229,acgerl,1
1212459814,37.79785,-122.42218,acgerl,1
1212459881,37.79585,-122.42177,acgerl,1
1212460101,37.78772,-122.42034,acgerl,1
1212464322,37.76285,-122.4195,acgerl,18
1212467483,37.78942,-122.42385,acgerl,1
1212467606,37.78973,-122.42233,acgerl,1
1212467630,37.78973,-122.42233,acgerl,1
1212467686,37.78604,-122.42156,acgerl,1
1212467705,37.78604,-122.42156,acgerl,1
1212467937,37.7771,-122.42978,acgerl,0
1212468092,37.77436,-122.43258,acgerl,0
1212468212,37.7743,-122.43249,acgerl,0
1212468912,37.7772,-122.42784,acgerl,173
1212469618,37.75711,-122.4293,acgerl,174
1212469683,37.75711,-122.4293,acgerl,174
1212469693,37.75707,-122.42927,acgerl,174
1212469753,37.75707,-122.42927,acgerl,174
1212469956,37.75721,-122.42933,acgerl,174
1212472235,37.74071,-122.42321,acgerl,2
1212472279,37.74074,-122.42319,acgerl,2
1212472520,37.74323,-122.42135,acgerl,2
1212473055,37.76052,-122.40954,acgerl,175
1212473115,37.76051,-122.40955,acgerl,175
1212473148,37.76049,-122.40957,acgerl,175
1212473298,37.75594,-122.41228,acgerl,131
1212476719,37.78388,-122.41591,acgerl,1
1212477443,37.78521,-122.41812,acgerl,1
1212477859,37.78378,-122.41442,acgerl,1
1212478159,37.78383,-122.41448,acgerl,1
1212484420,37.78873,-122.42023,acgerl,1
1212503689,37.79187,-122.44008,acgerl,176
1212503754,37.79186,-122.44008,acgerl,176
1212505685,37.78505,-122.40037,acgerl,1
1212505977,37.78511,-122.4003,acgerl,1
1212506293,37.78516,-122.40025,acgerl,1
1212507342,37.78607,-122.42173,acgerl,1
1212507820,37.78314,-122.40257,acgerl,1
1212507846,37.78314,-122.40253,acgerl,1
1212508429,37.78504,-122.40009,acgerl,1
1212508494,37.78501,-122.40007,acgerl,1
1212509081,37.78496,-122.40012,acgerl,1
1212509146,37.7849,-122.40008,acgerl,1
1212509422,37.78497,-122.4001,acgerl,1
1212509557,37.78503,-122.40003,acgerl,1
1212509592,37.78503,-122.40002,acgerl,1
1212510184,37.78535,-122.40037,acgerl,1
1212529828,37.77353,-122.41933,acgerl,36
1212529871,37.77353,-122.41932,acgerl,36
1212529877,37.77354,-122.41932,acgerl,36
1212534366,37.78941,-122.4096,acgerl,1
1212540306,37.7802,-122.48035,acgerl,126
1212540420,37.78016,-122.48036,acgerl,126
1212540478,37.78014,-122.48036,acgerl,126
1212540721,37.78016,-122.48038,acgerl,126
1212540776,37.78014,-122.4804,acgerl,126
1212541199,37.78101,-122.46167,acgerl,24
1212545833,37.73814,-122.42638,acgerl,177
1212561493,37.77392,-122.43737,acgerl,0
1212581973,37.74453,-122.40312,acgerl,-1
1212582214,37.73898,-122.41491,acgerl,7
1212582269,37.73899,-122.41492,acgerl,7
1212590688,37.78798,-122.42582,acgerl,1
1212591167,37.79488,-122.40121,acgerl,1
1212592931,37.78527,-122.40021,acgerl,1
1212593835,37.7881,-122.40824,acgerl,1
1212593904,37.78808,-122.4082,acgerl,1
1212594009,37.78807,-122.40813,acgerl,1
1212594403,37.78805,-122.4079,acgerl,1
1212595027,37.78567,-122.40576,acgerl,1
1212596416,37.78539,-122.40038,acgerl,1
1212596469,37.78538,-122.40036,acgerl,1
1212596717,37.78515,-122.40005,acgerl,1
1212596893,37.78514,-122.40002,acgerl,1
1212596959,37.78514,-122.40004,acgerl,1
1212601819,37.79049,-122.43421,acgerl,1
1212602664,37.78904,-122.42585,acgerl,1
1212602904,37.78905,-122.4407,acgerl,41
1212603069,37.78815,-122.44696,acgerl,93
1212606994,37.78536,-122.40568,acgerl,1
1212614213,37.79222,-122.40379,acgerl,1
1212614259,37.79221,-122.40381,acgerl,1
1212620816,37.78099,-122.46192,acgerl,24
1212621554,37.78097,-122.46189,acgerl,24
1212621610,37.78095,-122.46188,acgerl,24
1212627385,37.75153,-122.43145,acgerl,31
1212636821,37.76338,-122.42399,acgerl,178
1212636828,37.76338,-122.42403,acgerl,178
1212639175,37.78553,-122.42153,acgerl,1
1212639298,37.78553,-122.42155,acgerl,1
1212639423,37.78552,-122.42149,acgerl,1
1212639474,37.78552,-122.42152,acgerl,1
1212639798,37.78552,-122.42147,acgerl,1
1212640318,37.78557,-122.42115,acgerl,1
1212642717,37.76695,-122.42982,acgerl,9
1212679212,37.74345,-122.40381,acgerl,-1
1212680399,37.75923,-122.41476,acgerl,179
1212680826,37.77385,-122.41136,acgerl,1
1212687840,37.78512,-122.40042,acgerl,1
1212688678,37.78569,-122.40038,acgerl,1
1212692072,37.77937,-122.44195,acgerl,0
1212692183,37.77937,-122.44207,acgerl,0
1212692511,37.7827,-122.46117,acgerl,28
1212699405,37.78931,-122.41686,acgerl,1
1212704153,37.78607,-122.41075,acgerl,1
1212726195,37.77862,-122.43956,acgerl,0
1212727803,37.74714,-122.42278,acgerl,114
1212740256,37.78306,-122.40654,acgerl,1
1212742112,37.73671,-122.44937,acgerl,-1
1212742140,37.7367,-122.44937,acgerl,-1
1212742407,37.73606,-122.44872,acgerl,-1
1212744243,37.75743,-122.4121,acgerl,180
1212745988,37.79515,-122.40679,acgerl,1
1212747001,37.7138,-122.43606,acgerl,181
1212747365,37.71763,-122.4391,acgerl,182
1212747418,37.71763,-122.43912,acgerl,182
1212747921,37.71765,-122.43905,acgerl,182
1212747981,37.71765,-122.43905,acgerl,182
1212748686,37.71762,-122.43912,acgerl,182
1212750261,37.71763,-122.43908,acgerl,182
1212750314,37.71761,-122.43908,acgerl,182
1212755363,37.73895,-122.41477,acgerl,7
1212755415,37.73896,-122.41477,acgerl,7
1212755669,37.73906,-122.41539,acgerl,7
1212756983,37.75005,-122.41814,acgerl,2
1212757043,37.75004,-122.41814,acgerl,2
1212758157,37.7693,-122.44955,acgerl,4
1212758457,37.76929,-122.44958,acgerl,4
1212758639,37.7693,-122.44957,acgerl,4
1212758700,37.7693,-122.44961,acgerl,4
1212762087,37.78231,-122.44964,acgerl,26
1212762522,37.78228,-122.44958,acgerl,26
1212788586,37.78656,-122.40984,acgerl,1
1212788831,37.77991,-122.40703,acgerl,1
1212800064,37.79089,-122.42066,acgerl,1
1212801911,37.768,-122.45162,acgerl,4
1212804123,37.79148,-122.4037,acgerl,1
1212804155,37.79148,-122.4037,acgerl,1
1212809173,37.76312,-122.42504,acgerl,183
1212809960,37.78543,-122.42154,acgerl,1
1212809975,37.78543,-122.42154,acgerl,1
1212810927,37.78545,-122.42154,acgerl,1
1212811108,37.78558,-122.42148,acgerl,1
1212814589,37.78233,-122.47735,acgerl,-1
1212815909,37.79872,-122.40797,acgerl,1
1212816253,37.79889,-122.40701,acgerl,1
1212816479,37.79885,-122.40696,acgerl,1
1212816864,37.7988,-122.40692,acgerl,1
1212817293,37.79881,-122.40691,acgerl,1
1212818533,37.76223,-122.46721,acgerl,184
1212818552,37.76224,-122.46724,acgerl,184
1212819660,37.75665,-122.41892,acgerl,18
1212822081,37.79798,-122.40565,acgerl,1
1212822333,37.79748,-122.40541,acgerl,1
1212823808,37.79221,-122.40823,acgerl,1
1212824528,37.7756,-122.42567,acgerl,0
1212824840,37.77408,-122.43725,acgerl,0
1212824893,37.77407,-122.43724,acgerl,0
1212825371,37.75163,-122.40329,acgerl,185
1212857774,37.7854,-122.40919,acgerl,1
1212858074,37.78373,-122.41237,acgerl,1
1212858125,37.78373,-122.41237,acgerl,1
1212859096,37.78514,-122.40977,acgerl,1
1212859681,37.78541,-122.41008,acgerl,1
1212859925,37.78538,-122.4093,acgerl,1
1212859949,37.7854,-122.40931,acgerl,1
1212860828,37.77458,-122.40973,acgerl,1
1212860845,37.77458,-122.40973,acgerl,1
1212860925,37.7746,-122.40973,acgerl,1
1212862127,37.78553,-122.4107,acgerl,1
1212868882,37.79985,-122.43568,acgerl,1
1212874764,37.78495,-122.43627,acgerl,1
1212874804,37.78481,-122.4363,acgerl,1
1212878482,37.78865,-122.40856,acgerl,1
1212889499,37.74479,-122.42053,acgerl,2
1212892296,37.79403,-122.44176,acgerl,186
1212905305,37.79883,-122.42241,acgerl,1
1212905917,37.78682,-122.40701,acgerl,1
1212907842,37.78644,-122.40139,acgerl,1
1212912466,37.78293,-122.41576,acgerl,1
1212912487,37.78291,-122.41579,acgerl,1
1212919378,37.76498,-122.42041,acgerl,18
1212923931,37.77386,-122.43692,acgerl,0
1212924181,37.77387,-122.437,acgerl,0
1212924350,37.77391,-122.43714,acgerl,0
1212939177,37.78235,-122.43928,acgerl,41
1212946642,37.75163,-122.40297,acgerl,185
1212946820,37.77759,-122.40049,acgerl,105
1212948805,37.79846,-122.44695,acgerl,187
1212948869,37.79846,-122.44696,acgerl,187
1212955115,37.79167,-122.41057,acgerl,1
1212958632,37.77412,-122.46592,acgerl,188
1212958770,37.77405,-122.4659,acgerl,188
1212958817,37.77409,-122.46592,acgerl,188
1212961581,37.79853,-122.44691,acgerl,187
1212962544,37.79968,-122.43831,acgerl,1
1212962564,37.79968,-122.43832,acgerl,1
1212962830,37.79988,-122.43833,acgerl,1
1212965913,37.73618,-122.40388,acgerl,189
1212973466,37.79823,-122.43394,acgerl,1
1212973781,37.79012,-122.42377,acgerl,1
1212973806,37.79014,-122.42378,acgerl,1
1212976430,37.78658,-122.42868,acgerl,1
1212981278,37.78243,-122.45439,acgerl,24
1212981316,37.7824,-122.45441,acgerl,24
1212991941,37.76495,-122.42172,acgerl,18
1212995905,37.78109,-122.46134,acgerl,24
1212995935,37.7811,-122.46134,acgerl,24
1212996242,37.77729,-122.45742,acgerl,190
1212996550,37.77726,-122.45743,acgerl,190
1212996610,37.77726,-122.45743,acgerl,190
1213015605,37.74847,-122.40286,acgerl,169
1213016632,37.73902,-122.41511,acgerl,7
1213017853,37.76754,-122.42421,acgerl,1
1213019985,37.78504,-122.40003,acgerl,1
1213020437,37.78516,-122.4001,acgerl,1
1213020551,37.7852,-122.40017,acgerl,1
1213021038,37.78505,-122.4002,acgerl,1
1213021222,37.78511,-122.40025,acgerl,1
1213021332,37.7851,-122.4001,acgerl,1
1213021820,37.79089,-122.41828,acgerl,1
1213022514,37.79937,-122.44107,acgerl,1
1213032628,37.74391,-122.4239,acgerl,191
1213032708,37.74623,-122.42686,acgerl,192
1211026990,37.77556,-122.41309,acpegho,1
1211028017,37.78825,-122.40842,acpegho,1
1211028083,37.78828,-122.40839,acpegho,1
1211030147,37.75974,-122.40622,acpegho,886
1211030212,37.77107,-122.40861,acpegho,1
1211032548,37.78704,-122.41817,acpegho,1
1211033076,37.78656,-122.40461,acpegho,1
1211034553,37.78508,-122.42028,acpegho,1
1211034913,37.78506,-122.42033,acpegho,1
1211035340,37.78961,-122.40786,acpegho,1
1211035575,37.78907,-122.40856,acpegho,1
1211035697,37.78903,-122.4086,acpegho,1
1211036981,37.75565,-122.40322,acpegho,193
1211039487,37.78352,-122.40307,acpegho,1
1211041749,37.79352,-122.41959,acpegho,1
1211041789,37.79354,-122.4196,acpegho,1
1211042331,37.79843,-122.44712,acpegho,187
1211043438,37.78638,-122.40241,acpegho,1
1211044119,37.77773,-122.45437,acpegho,-1
1211044779,37.77388,-122.43888,acpegho,0
1211046967,37.7782,-122.41515,acpegho,1
1211049797,37.77459,-122.40064,acpegho,1
1211055876,37.77252,-122.43037,acpegho,0
1211056748,37.77591,-122.42111,acpegho,1
1211057468,37.79839,-122.41048,acpegho,1
1211057551,37.7985,-122.4105,acpegho,1
1211059875,37.76847,-122.42017,acpegho,130
1211059965,37.76843,-122.42015,acpegho,130
1211060086,37.76852,-122.42017,acpegho,130
1211060206,37.76861,-122.4201,acpegho,130
1211060246,37.76859,-122.42014,acpegho,130
1211060293,37.7686,-122.42013,acpegho,130
1211068527,37.78975,-122.43402,acpegho,1
1211069102,37.76995,-122.42283,acpegho,1
1211071308,37.78641,-122.41169,acpegho,1
1211071346,37.78654,-122.41271,acpegho,1
1211076753,37.78101,-122.40259,acpegho,1
1211095173,37.796,-122.42329,acpegho,1
1211095207,37.796,-122.42332,acpegho,1
1211095220,37.79597,-122.42335,acpegho,1
1211095280,37.796,-122.42334,acpegho,1
1211097480,37.77369,-122.43792,acpegho,0
1211097596,37.77364,-122.438,acpegho,0
1211100329,37.78386,-122.47432,acpegho,-1
1211101179,37.7879,-122.41149,acpegho,1
1211101211,37.78789,-122.41145,acpegho,1
1211101223,37.78789,-122.41145,acpegho,1
1211102845,37.74478,-122.45677,acpegho,-1
1211102869,37.74477,-122.45677,acpegho,-1
1211112577,37.77537,-122.41301,acpegho,1
1211112637,37.77539,-122.41301,acpegho,1
1211114898,37.78468,-122.41954,acpegho,1
1211115018,37.78473,-122.41961,acpegho,1
1211115138,37.78478,-122.41966,acpegho,1
1211115198,37.78476,-122.41969,acpegho,1
1211115440,37.78469,-122.41963,acpegho,1
1211115565,37.78473,-122.41961,acpegho,1
1211115626,37.78474,-122.4196,acpegho,1
1211116164,37.78464,-122.41962,acpegho,1
1211116345,37.78473,-122.41957,acpegho,1
1211116406,37.78471,-122.4196,acpegho,1
1211116645,37.78468,-122.4196,acpegho,1
1211121806,37.79968,-122.43082,acpegho,1
1211121926,37.79963,-122.43043,acpegho,1
1211122349,37.79974,-122.43047,acpegho,1
1211122416,37.79973,-122.43046,acpegho,1
1211122593,37.79963,-122.43044,acpegho,1
1211122657,37.79965,-122.43046,acpegho,1
1211122772,37.79964,-122.43045,acpegho,1
1211123843,37.77888,-122.41461,acpegho,1
1211131864,37.75715,-122.40193,acpegho,149
1211133762,37.7787,-122.40588,acpegho,1
1211134157,37.79827,-122.41126,acpegho,1
1211134240,37.79823,-122.41125,acpegho,1
1211134807,37.79029,-122.42376,acpegho,1
1211135728,37.77341,-122.45087,acpegho,194
1211144019,37.75768,-122.41571,acpegho,18
1211144060,37.75769,-122.41571,acpegho,18
1211144401,37.77265,-122.41883,acpegho,36
1211151525,37.78507,-122.40025,acpegho,1
1211156028,37.79715,-122.43535,acpegho,1
1211156066,37.79744,-122.43557,acpegho,1
1211160607,37.77337,-122.42472,acpegho,0
1211160672,37.77334,-122.42474,acpegho,0
1211162409,37.75154,-122.42958,acpegho,31
1211163095,37.76072,-122.42594,acpegho,18
1211169131,37.7997,-122.40756,acpegho,1
1211169186,37.79973,-122.40756,acpegho,1
1211169489,37.79973,-122.4076,acpegho,1
1211175769,37.79973,-122.40752,acpegho,1
1211175829,37.79969,-122.40751,acpegho,1
1211176010,37.79964,-122.40749,acpegho,1
1211176048,37.79964,-122.40752,acpegho,1
1211176394,37.79977,-122.40751,acpegho,1
1211176512,37.79982,-122.40757,acpegho,1
1211176633,37.79968,-122.40753,acpegho,1
1211176950,37.79965,-122.40747,acpegho,1
1211177062,37.79973,-122.40749,acpegho,1
1211181740,37.78632,-122.41458,acpegho,1
1211181765,37.78632,-122.41455,acpegho,1
1211200042,37.74469,-122.45325,acpegho,195
1211200163,37.74457,-122.45294,acpegho,195
1211200223,37.74457,-122.45294,acpegho,195
1211203827,37.73137,-122.46871,acpegho,-1
1211212030,37.77499,-122.42428,acpegho,0
1211217803,37.78743,-122.40896,acpegho,1
1211219001,37.78817,-122.40831,acpegho,1
1211219061,37.78817,-122.40829,acpegho,1
1211220393,37.79535,-122.40048,acpegho,1
1211222724,37.78602,-122.40128,acpegho,1
1211223201,37.78605,-122.40108,acpegho,1
1211223266,37.78604,-122.40107,acpegho,1
1211223341,37.78601,-122.40101,acpegho,1
1211223647,37.78619,-122.40117,acpegho,1
1211223987,37.78211,-122.40089,acpegho,34
1211225439,37.79207,-122.40396,acpegho,1
1211225643,37.78861,-122.40179,acpegho,1
1211226101,37.77492,-122.40409,acpegho,1
1211228313,37.78547,-122.40004,acpegho,1
