Jan 13 10:02:38.064 INFO node constructed, self.uid: 25
Jan 13 10:02:57.511 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 25
Jan 13 10:03:10.001 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 25
Jan 13 10:03:13.140 INFO update_trustworthiness_with, trustworthiness after this call: 0.709013351946377, self.uid: 25
Jan 13 10:03:27.371 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 25
Jan 13 10:03:35.562 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 25
Jan 13 10:03:41.114 INFO update_trustworthiness_with, trustworthiness after this call: 0.6178022321800454, self.uid: 25
Jan 13 10:03:55.318 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 25
Jan 13 10:04:05.014 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 25
Jan 13 10:04:07.628 INFO update_trustworthiness_with, trustworthiness after this call: 0.579403798851261, self.uid: 25
Jan 13 10:04:21.957 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 25
Jan 13 10:04:31.927 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 25
Jan 13 10:04:33.326 INFO update_trustworthiness_with, trustworthiness after this call: 0.5640051534764062, self.uid: 25
Jan 13 10:04:47.562 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 25
Jan 13 10:04:56.815 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 25
