Jan 13 10:02:38.063 INFO node constructed, self.uid: 12
Jan 13 10:02:57.861 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 12
Jan 13 10:03:06.980 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 12
Jan 13 10:03:13.140 INFO update_trustworthiness_with, trustworthiness after this call: 0.6979113261971498, self.uid: 12
Jan 13 10:03:27.704 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 12
Jan 13 10:03:37.694 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 12
Jan 13 10:03:41.114 INFO update_trustworthiness_with, trustworthiness after this call: 0.6183268131497158, self.uid: 12
Jan 13 10:03:55.655 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 12
Jan 13 10:04:03.111 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 12
Jan 13 10:04:07.628 INFO update_trustworthiness_with, trustworthiness after this call: 0.5789984305903169, self.uid: 12
Jan 13 10:04:22.285 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 12
Jan 13 10:04:32.410 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 12
Jan 13 10:04:33.327 INFO update_trustworthiness_with, trustworthiness after this call: 0.5627259421023837, self.uid: 12
Jan 13 10:04:47.907 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 12
Jan 13 10:04:55.670 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 12
