Jan 13 10:02:38.056 INFO node constructed, self.uid: 20
Jan 13 10:02:47.509 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 20
Jan 13 10:03:09.144 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 20
Jan 13 10:03:13.124 INFO update_trustworthiness_with, trustworthiness after this call: 0.7580537511487089, self.uid: 20
Jan 13 10:03:17.529 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 20
Jan 13 10:03:36.950 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 20
Jan 13 10:03:41.105 INFO update_trustworthiness_with, trustworthiness after this call: 0.6532040006917103, self.uid: 20
Jan 13 10:03:45.505 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 20
Jan 13 10:04:04.444 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 20
Jan 13 10:04:07.621 INFO update_trustworthiness_with, trustworthiness after this call: 0.6016825896852704, self.uid: 20
Jan 13 10:04:12.088 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 20
Jan 13 10:04:32.306 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 20
Jan 13 10:04:33.320 INFO update_trustworthiness_with, trustworthiness after this call: 0.5796663905549952, self.uid: 20
Jan 13 10:04:37.733 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 20
