Jan 13 10:02:38.063 INFO node constructed, self.uid: 52
Jan 13 10:03:04.095 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 52
Jan 13 10:03:08.749 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 52
Jan 13 10:03:13.148 INFO update_trustworthiness_with, trustworthiness after this call: 0.7840031368639673, self.uid: 52
Jan 13 10:03:33.908 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 52
Jan 13 10:03:36.102 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 52
Jan 13 10:03:41.119 INFO update_trustworthiness_with, trustworthiness after this call: 0.6723529670809619, self.uid: 52
Jan 13 10:04:01.825 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 52
Jan 13 10:04:05.765 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 52
Jan 13 10:04:07.634 INFO update_trustworthiness_with, trustworthiness after this call: 0.6168636158471485, self.uid: 52
Jan 13 10:04:28.426 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 52
Jan 13 10:04:54.105 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 52
