Jan 13 13:22:12.736 INFO node constructed, self.uid: 16
Jan 13 13:22:18.637 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 16
Jan 13 13:22:19.806 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 16
Jan 13 13:22:19.987 INFO update_trustworthiness_with, trustworthiness after this call: 0.7677316142750568, self.uid: 16
Jan 13 13:22:20.829 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 16
Jan 13 13:22:21.838 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 16
Jan 13 13:22:22.129 INFO update_trustworthiness_with, trustworthiness after this call: 0.6611193418386846, self.uid: 16
Jan 13 13:22:23.008 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 16
Jan 13 13:22:24.025 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 16
Jan 13 13:22:24.203 INFO update_trustworthiness_with, trustworthiness after this call: 0.5988070869394541, self.uid: 16
Jan 13 13:22:25.079 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 16
Jan 13 13:22:25.680 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 16
Jan 13 13:22:26.136 INFO update_trustworthiness_with, trustworthiness after this call: 0.565950233093888, self.uid: 16
Jan 13 13:22:26.998 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 16
Jan 13 13:22:27.804 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 16
Jan 13 13:22:27.912 INFO update_trustworthiness_with, trustworthiness after this call: 0.5507042189135208, self.uid: 16
Jan 13 13:22:28.798 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 16
Jan 13 13:22:29.549 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 16
Jan 13 13:22:29.752 INFO update_trustworthiness_with, trustworthiness after this call: 0.5445487077762914, self.uid: 16
