Jan 13 03:01:27.950 INFO node constructed, self.uid: 27
Jan 13 03:03:15.664 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 27
Jan 13 03:03:28.183 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 27
Jan 13 03:03:46.650 INFO update_trustworthiness_with, trustworthiness after this call: 0.7286125439926814, self.uid: 27
Jan 13 03:05:29.069 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 27
Jan 13 03:05:43.372 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 27
Jan 13 03:05:52.488 INFO update_trustworthiness_with, trustworthiness after this call: 0.6170201774960002, self.uid: 27
Jan 13 03:07:34.888 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 27
Jan 13 03:07:50.244 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 27
Jan 13 03:07:52.584 INFO update_trustworthiness_with, trustworthiness after this call: 0.5736955193965545, self.uid: 27
Jan 13 03:09:34.792 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 27
