Jan 13 03:01:27.974 INFO node constructed, self.uid: 29
Jan 13 03:02:30.509 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 29
Jan 13 03:03:35.900 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 29
Jan 13 03:03:46.629 INFO update_trustworthiness_with, trustworthiness after this call: 0.7472702117294895, self.uid: 29
Jan 13 03:04:43.989 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 29
Jan 13 03:05:48.270 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 29
Jan 13 03:05:52.475 INFO update_trustworthiness_with, trustworthiness after this call: 0.6264067099464867, self.uid: 29
Jan 13 03:06:49.827 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 29
Jan 13 03:07:49.107 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 29
Jan 13 03:07:52.575 INFO update_trustworthiness_with, trustworthiness after this call: 0.5767758938560582, self.uid: 29
Jan 13 03:08:49.809 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 29
