Jan 13 03:01:27.952 INFO node constructed, self.uid: 26
Jan 13 03:02:09.682 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 26
Jan 13 03:03:25.696 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 26
Jan 13 03:03:46.620 INFO update_trustworthiness_with, trustworthiness after this call: 0.7037038642582003, self.uid: 26
Jan 13 03:04:23.173 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 26
Jan 13 03:05:39.167 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 26
Jan 13 03:05:52.470 INFO update_trustworthiness_with, trustworthiness after this call: 0.6055483150618984, self.uid: 26
Jan 13 03:06:29.064 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 26
Jan 13 03:07:47.652 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 26
Jan 13 03:07:52.573 INFO update_trustworthiness_with, trustworthiness after this call: 0.5651237907491999, self.uid: 26
Jan 13 03:08:29.027 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 26
Jan 13 03:09:47.003 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 26
