Jan 13 03:01:27.976 INFO node constructed, self.uid: 18
Jan 13 03:03:00.280 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 18
Jan 13 03:03:34.281 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 18
Jan 13 03:03:46.642 INFO update_trustworthiness_with, trustworthiness after this call: 0.6973802666470532, self.uid: 18
Jan 13 03:05:13.701 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 18
Jan 13 03:05:39.586 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 18
Jan 13 03:05:52.484 INFO update_trustworthiness_with, trustworthiness after this call: 0.6006949916741862, self.uid: 18
Jan 13 03:07:19.543 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 18
Jan 13 03:07:48.379 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 18
Jan 13 03:07:52.582 INFO update_trustworthiness_with, trustworthiness after this call: 0.5599802742618138, self.uid: 18
Jan 13 03:09:19.405 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 18
Jan 13 03:09:44.868 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 18
