Jan 13 03:01:27.967 INFO node constructed, self.uid: 19
Jan 13 03:01:33.374 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 19
Jan 13 03:03:26.267 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 19
Jan 13 03:03:46.600 INFO update_trustworthiness_with, trustworthiness after this call: 0.76084177876517, self.uid: 19
Jan 13 03:03:47.049 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 19
Jan 13 03:05:40.891 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 19
Jan 13 03:05:52.453 INFO update_trustworthiness_with, trustworthiness after this call: 0.6373502382107674, self.uid: 19
Jan 13 03:05:52.893 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 19
Jan 13 03:07:50.673 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 19
Jan 13 03:07:52.564 INFO update_trustworthiness_with, trustworthiness after this call: 0.5839538715469608, self.uid: 19
Jan 13 03:07:52.982 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 19
Jan 13 03:09:45.150 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 19
