Jan 13 08:25:11.884 INFO node constructed, self.uid: 16
Jan 13 08:25:39.744 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 16
Jan 13 08:26:25.097 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 16
Jan 13 08:26:30.317 INFO update_trustworthiness_with, trustworthiness after this call: 0.604575306029508, self.uid: 16
Jan 13 08:26:53.007 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 16
Jan 13 08:27:34.957 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 16
Jan 13 08:27:40.060 INFO update_trustworthiness_with, trustworthiness after this call: 0.5477208126055302, self.uid: 16
Jan 13 08:28:02.585 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 16
Jan 13 08:28:43.351 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 16
Jan 13 08:28:47.357 INFO update_trustworthiness_with, trustworthiness after this call: 0.5264160241885639, self.uid: 16
Jan 13 08:29:10.030 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 16
Jan 13 08:29:49.323 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 16
Jan 13 08:29:54.209 INFO update_trustworthiness_with, trustworthiness after this call: 0.5192623844424988, self.uid: 16
Jan 13 08:30:16.948 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 16
Jan 13 08:30:54.406 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 16
Jan 13 08:30:59.643 INFO update_trustworthiness_with, trustworthiness after this call: 0.5169089651969837, self.uid: 16
