Jan 13 08:25:11.895 INFO node constructed, self.uid: 48
Jan 13 08:25:35.926 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 48
Jan 13 08:26:23.173 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 48
Jan 13 08:26:30.315 INFO update_trustworthiness_with, trustworthiness after this call: 0.6632355871179045, self.uid: 48
Jan 13 08:26:49.237 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 48
Jan 13 08:27:29.799 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 48
Jan 13 08:27:40.057 INFO update_trustworthiness_with, trustworthiness after this call: 0.5803363997408241, self.uid: 48
Jan 13 08:27:58.839 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 48
Jan 13 08:28:39.496 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 48
Jan 13 08:28:47.355 INFO update_trustworthiness_with, trustworthiness after this call: 0.5451566931765226, self.uid: 48
Jan 13 08:29:06.244 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 48
Jan 13 08:29:47.522 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 48
Jan 13 08:29:54.207 INFO update_trustworthiness_with, trustworthiness after this call: 0.5323069980938868, self.uid: 48
Jan 13 08:30:13.182 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 48
Jan 13 08:30:54.792 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 48
Jan 13 08:30:59.641 INFO update_trustworthiness_with, trustworthiness after this call: 0.5279149016947366, self.uid: 48
