Jan 13 08:25:11.899 INFO node constructed, self.uid: 9
Jan 13 08:26:06.877 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 9
Jan 13 08:26:18.444 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 9
Jan 13 08:26:30.338 INFO update_trustworthiness_with, trustworthiness after this call: 0.6784864382703139, self.uid: 9
Jan 13 08:27:19.898 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 9
Jan 13 08:27:30.811 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 9
Jan 13 08:27:40.073 INFO update_trustworthiness_with, trustworthiness after this call: 0.5903166482540356, self.uid: 9
Jan 13 08:28:29.361 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 9
Jan 13 08:28:39.138 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 9
Jan 13 08:28:47.367 INFO update_trustworthiness_with, trustworthiness after this call: 0.5503679516092259, self.uid: 9
Jan 13 08:29:36.876 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 9
Jan 13 08:29:51.177 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 9
Jan 13 08:29:54.220 INFO update_trustworthiness_with, trustworthiness after this call: 0.5348715931304019, self.uid: 9
Jan 13 08:30:43.750 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 9
Jan 13 08:30:57.095 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 9
Jan 13 08:30:59.655 INFO update_trustworthiness_with, trustworthiness after this call: 0.5295412281950355, self.uid: 9
