Jan 13 08:25:11.895 INFO node constructed, self.uid: 61
Jan 13 08:25:52.844 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 61
Jan 13 08:26:18.711 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 61
Jan 13 08:26:30.327 INFO update_trustworthiness_with, trustworthiness after this call: 0.7091571723908416, self.uid: 61
Jan 13 08:27:05.995 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 61
Jan 13 08:27:31.329 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 61
Jan 13 08:27:40.067 INFO update_trustworthiness_with, trustworthiness after this call: 0.6027157176447913, self.uid: 61
Jan 13 08:28:15.450 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 61
Jan 13 08:28:43.233 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 61
Jan 13 08:28:47.363 INFO update_trustworthiness_with, trustworthiness after this call: 0.558465766232547, self.uid: 61
Jan 13 08:29:22.929 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 61
Jan 13 08:29:48.810 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 61
Jan 13 08:29:54.216 INFO update_trustworthiness_with, trustworthiness after this call: 0.5410554117835165, self.uid: 61
Jan 13 08:30:29.853 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 61
Jan 13 08:30:53.503 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 61
Jan 13 08:30:59.650 INFO update_trustworthiness_with, trustworthiness after this call: 0.5350764422609631, self.uid: 61
