Jan 13 08:25:11.889 INFO node constructed, self.uid: 18
Jan 13 08:25:38.181 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 18
Jan 13 08:26:23.927 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 18
Jan 13 08:26:30.317 INFO update_trustworthiness_with, trustworthiness after this call: 0.6248833791054265, self.uid: 18
Jan 13 08:26:51.449 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 18
Jan 13 08:27:30.928 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 18
Jan 13 08:27:40.059 INFO update_trustworthiness_with, trustworthiness after this call: 0.559299659202622, self.uid: 18
Jan 13 08:28:01.052 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 18
Jan 13 08:28:44.619 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 18
Jan 13 08:28:47.356 INFO update_trustworthiness_with, trustworthiness after this call: 0.5333763986087334, self.uid: 18
Jan 13 08:29:08.469 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 18
Jan 13 08:29:47.906 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 18
Jan 13 08:29:54.208 INFO update_trustworthiness_with, trustworthiness after this call: 0.5243726267448586, self.uid: 18
Jan 13 08:30:15.421 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 18
Jan 13 08:30:57.485 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 18
Jan 13 08:30:59.642 INFO update_trustworthiness_with, trustworthiness after this call: 0.5210906292700896, self.uid: 18
