Jan 13 12:54:00.459 INFO node constructed, self.uid: 13
Jan 13 12:54:06.579 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 13
Jan 13 12:54:06.772 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 13
Jan 13 12:54:07.582 INFO update_trustworthiness_with, trustworthiness after this call: 0.7363688799211833, self.uid: 13
Jan 13 12:54:08.687 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 13
Jan 13 12:54:09.485 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 13
Jan 13 12:54:09.673 INFO update_trustworthiness_with, trustworthiness after this call: 0.6387509959901086, self.uid: 13
Jan 13 12:54:10.819 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 13
Jan 13 12:54:11.269 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 13
Jan 13 12:54:11.688 INFO update_trustworthiness_with, trustworthiness after this call: 0.5833007020408246, self.uid: 13
Jan 13 12:54:12.771 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 13
Jan 13 12:54:13.253 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 13
Jan 13 12:54:13.541 INFO update_trustworthiness_with, trustworthiness after this call: 0.5551775284314343, self.uid: 13
Jan 13 12:54:14.638 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 13
Jan 13 12:54:14.858 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 13
Jan 13 12:54:15.447 INFO update_trustworthiness_with, trustworthiness after this call: 0.5415933691874398, self.uid: 13
Jan 13 12:54:16.573 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 13
Jan 13 12:54:16.729 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 13
Jan 13 12:54:17.305 INFO update_trustworthiness_with, trustworthiness after this call: 0.5348914862694024, self.uid: 13
