Jan 13 12:54:00.461 INFO node constructed, self.uid: 1
Jan 13 12:54:05.911 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 1
Jan 13 12:54:07.330 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 1
Jan 13 12:54:07.576 INFO update_trustworthiness_with, trustworthiness after this call: 0.7121977068541376, self.uid: 1
Jan 13 12:54:08.021 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 1
Jan 13 12:54:09.320 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 1
Jan 13 12:54:09.668 INFO update_trustworthiness_with, trustworthiness after this call: 0.6188888153428848, self.uid: 1
Jan 13 12:54:10.127 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 1
Jan 13 12:54:11.531 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 1
Jan 13 12:54:11.682 INFO update_trustworthiness_with, trustworthiness after this call: 0.5697465451022998, self.uid: 1
Jan 13 12:54:12.121 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 1
Jan 13 12:54:13.220 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 1
Jan 13 12:54:13.535 INFO update_trustworthiness_with, trustworthiness after this call: 0.5449203019558919, self.uid: 1
Jan 13 12:54:13.984 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 1
Jan 13 12:54:15.221 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 1
Jan 13 12:54:15.441 INFO update_trustworthiness_with, trustworthiness after this call: 0.5330559399549881, self.uid: 1
Jan 13 12:54:15.898 INFO get_dsij_pairs_shares, the number of public keys: 20, self.uid: 1
Jan 13 12:54:16.996 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 96, self.uid: 1
Jan 13 12:54:17.300 INFO update_trustworthiness_with, trustworthiness after this call: 0.5272851611265376, self.uid: 1
