Jan 13 12:50:05.365 INFO node constructed, self.uid: 16
Jan 13 12:50:12.475 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 16
Jan 13 12:50:18.957 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 16
Jan 13 12:50:21.098 INFO update_trustworthiness_with, trustworthiness after this call: 0.750537437603804, self.uid: 16
Jan 13 12:50:23.129 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 16
Jan 13 12:50:30.026 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 16
Jan 13 12:50:31.120 INFO update_trustworthiness_with, trustworthiness after this call: 0.6447654799758212, self.uid: 16
Jan 13 12:50:33.165 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 16
Jan 13 12:50:40.430 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 16
Jan 13 12:50:41.190 INFO update_trustworthiness_with, trustworthiness after this call: 0.5849364995165978, self.uid: 16
Jan 13 12:50:43.216 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 16
Jan 13 12:50:49.773 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 16
Jan 13 12:50:51.157 INFO update_trustworthiness_with, trustworthiness after this call: 0.5550452381038316, self.uid: 16
Jan 13 12:50:53.173 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 16
Jan 13 12:50:58.794 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 16
Jan 13 12:51:00.961 INFO update_trustworthiness_with, trustworthiness after this call: 0.5410041633488688, self.uid: 16
Jan 13 12:51:03.041 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 16
Jan 13 12:51:07.971 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 16
Jan 13 12:51:10.307 INFO update_trustworthiness_with, trustworthiness after this call: 0.5344891230211005, self.uid: 16
