Jan 13 10:08:33.206 INFO node constructed, self.uid: 52
Jan 13 10:08:52.843 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 52
Jan 13 10:09:04.678 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 52
Jan 13 10:09:09.483 INFO update_trustworthiness_with, trustworthiness after this call: 0.6229660025730942, self.uid: 52
Jan 13 10:09:24.035 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 52
Jan 13 10:09:33.954 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 52
Jan 13 10:09:38.787 INFO update_trustworthiness_with, trustworthiness after this call: 0.5607594328262642, self.uid: 52
Jan 13 10:09:53.341 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 52
Jan 13 10:10:03.174 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 52
Jan 13 10:10:06.460 INFO update_trustworthiness_with, trustworthiness after this call: 0.5370379767201712, self.uid: 52
Jan 13 10:10:21.040 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 52
Jan 13 10:10:30.139 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 52
