Jan 13 10:08:33.208 INFO node constructed, self.uid: 57
Jan 13 10:08:58.516 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 57
Jan 13 10:09:06.008 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 57
Jan 13 10:09:09.489 INFO update_trustworthiness_with, trustworthiness after this call: 0.7146299393023734, self.uid: 57
Jan 13 10:09:29.655 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 57
Jan 13 10:09:36.149 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 57
Jan 13 10:09:38.792 INFO update_trustworthiness_with, trustworthiness after this call: 0.6194311427835657, self.uid: 57
Jan 13 10:09:58.948 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 57
Jan 13 10:10:05.355 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 57
Jan 13 10:10:06.463 INFO update_trustworthiness_with, trustworthiness after this call: 0.5779950190849842, self.uid: 57
Jan 13 10:10:26.649 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 57
Jan 13 10:10:31.125 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 57
