Jan 13 10:08:33.200 INFO node constructed, self.uid: 53
Jan 13 10:08:49.685 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 53
Jan 13 10:09:04.875 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 53
Jan 13 10:09:09.479 INFO update_trustworthiness_with, trustworthiness after this call: 0.6839813075182201, self.uid: 53
Jan 13 10:09:20.901 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 53
Jan 13 10:09:36.342 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 53
Jan 13 10:09:38.784 INFO update_trustworthiness_with, trustworthiness after this call: 0.6027426547352263, self.uid: 53
Jan 13 10:09:50.204 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 53
Jan 13 10:10:05.547 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 53
Jan 13 10:10:06.457 INFO update_trustworthiness_with, trustworthiness after this call: 0.5654765573228014, self.uid: 53
Jan 13 10:10:17.921 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 53
Jan 13 10:10:32.504 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 53
