Jan 13 09:42:52.469 INFO node constructed, self.uid: 18
Jan 13 09:43:10.980 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 18
Jan 13 09:43:24.587 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 18
Jan 13 09:43:27.627 INFO update_trustworthiness_with, trustworthiness after this call: 0.7764695021946614, self.uid: 18
Jan 13 09:43:40.928 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 18
Jan 13 09:43:50.405 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 18
Jan 13 09:43:56.735 INFO update_trustworthiness_with, trustworthiness after this call: 0.6598945764625456, self.uid: 18
Jan 13 09:44:10.045 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 18
Jan 13 09:44:20.797 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 18
Jan 13 09:44:25.327 INFO update_trustworthiness_with, trustworthiness after this call: 0.5965284511079322, self.uid: 18
Jan 13 09:44:38.778 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 18
Jan 13 09:44:51.059 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 18
Jan 13 09:44:53.727 INFO update_trustworthiness_with, trustworthiness after this call: 0.5641445208783358, self.uid: 18
Jan 13 09:45:07.100 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 18
Jan 13 09:45:20.284 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 18
Jan 13 09:45:22.233 INFO update_trustworthiness_with, trustworthiness after this call: 0.5486411768447986, self.uid: 18
Jan 13 09:45:35.630 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 18
Jan 13 09:45:45.790 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 18
Jan 13 09:45:50.324 INFO update_trustworthiness_with, trustworthiness after this call: 0.5411938064024044, self.uid: 18
