Jan 13 09:42:52.462 INFO node constructed, self.uid: 38
Jan 13 09:43:09.285 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 38
Jan 13 09:43:24.688 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 38
Jan 13 09:43:27.624 INFO update_trustworthiness_with, trustworthiness after this call: 0.7310793895469779, self.uid: 38
Jan 13 09:43:39.259 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 38
Jan 13 09:43:51.840 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 38
Jan 13 09:43:56.733 INFO update_trustworthiness_with, trustworthiness after this call: 0.6321399417350007, self.uid: 38
Jan 13 09:44:08.387 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 38
Jan 13 09:44:23.316 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 38
Jan 13 09:44:25.325 INFO update_trustworthiness_with, trustworthiness after this call: 0.5803031640924707, self.uid: 38
Jan 13 09:44:37.107 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 38
Jan 13 09:44:49.900 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 38
Jan 13 09:44:53.724 INFO update_trustworthiness_with, trustworthiness after this call: 0.554583130983264, self.uid: 38
Jan 13 09:45:05.403 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 38
Jan 13 09:45:20.101 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 38
Jan 13 09:45:22.232 INFO update_trustworthiness_with, trustworthiness after this call: 0.5422337763247331, self.uid: 38
Jan 13 09:45:33.941 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 38
Jan 13 09:45:47.167 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 38
Jan 13 09:45:50.322 INFO update_trustworthiness_with, trustworthiness after this call: 0.5363004760173958, self.uid: 38
