Jan 13 09:42:52.482 INFO node constructed, self.uid: 27
Jan 13 09:42:59.597 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 27
Jan 13 09:43:22.259 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 27
Jan 13 09:43:27.609 INFO update_trustworthiness_with, trustworthiness after this call: 0.7058964346387291, self.uid: 27
Jan 13 09:43:29.709 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 27
Jan 13 09:43:53.772 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 27
Jan 13 09:43:56.721 INFO update_trustworthiness_with, trustworthiness after this call: 0.6195744064530285, self.uid: 27
Jan 13 09:43:58.825 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 27
Jan 13 09:44:21.436 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 27
Jan 13 09:44:25.313 INFO update_trustworthiness_with, trustworthiness after this call: 0.5731310159731317, self.uid: 27
Jan 13 09:44:27.422 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 27
Jan 13 09:44:49.408 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 27
Jan 13 09:44:53.712 INFO update_trustworthiness_with, trustworthiness after this call: 0.5488639362418448, self.uid: 27
Jan 13 09:44:55.803 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 27
Jan 13 09:45:19.558 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 27
Jan 13 09:45:22.220 INFO update_trustworthiness_with, trustworthiness after this call: 0.5375717453181657, self.uid: 27
Jan 13 09:45:24.307 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 27
Jan 13 09:45:48.294 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 27
Jan 13 09:45:50.311 INFO update_trustworthiness_with, trustworthiness after this call: 0.5321678098767675, self.uid: 27
