Jan 13 09:42:52.482 INFO node constructed, self.uid: 7
Jan 13 09:43:09.922 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 7
Jan 13 09:43:20.602 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 7
Jan 13 09:43:27.625 INFO update_trustworthiness_with, trustworthiness after this call: 0.7348779214216651, self.uid: 7
Jan 13 09:43:39.866 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 7
Jan 13 09:43:50.793 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 7
Jan 13 09:43:56.733 INFO update_trustworthiness_with, trustworthiness after this call: 0.635333798375065, self.uid: 7
Jan 13 09:44:09.009 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 7
Jan 13 09:44:22.439 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 7
Jan 13 09:44:25.325 INFO update_trustworthiness_with, trustworthiness after this call: 0.5810527337603688, self.uid: 7
Jan 13 09:44:37.724 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 7
Jan 13 09:44:49.219 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 7
Jan 13 09:44:53.725 INFO update_trustworthiness_with, trustworthiness after this call: 0.5538403369882903, self.uid: 7
Jan 13 09:45:06.045 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 7
Jan 13 09:45:19.089 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 7
Jan 13 09:45:22.232 INFO update_trustworthiness_with, trustworthiness after this call: 0.5406433261586424, self.uid: 7
Jan 13 09:45:34.617 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 7
Jan 13 09:45:47.633 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 7
Jan 13 09:45:50.323 INFO update_trustworthiness_with, trustworthiness after this call: 0.5342917500169476, self.uid: 7
