Jan 13 09:42:52.465 INFO node constructed, self.uid: 17
Jan 13 09:43:14.511 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 17
Jan 13 09:43:22.071 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 17
Jan 13 09:43:27.631 INFO update_trustworthiness_with, trustworthiness after this call: 0.7140469537978913, self.uid: 17
Jan 13 09:43:44.394 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 17
Jan 13 09:43:52.411 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 17
Jan 13 09:43:56.738 INFO update_trustworthiness_with, trustworthiness after this call: 0.6260463403583287, self.uid: 17
Jan 13 09:44:13.547 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 17
Jan 13 09:44:19.264 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 17
Jan 13 09:44:25.330 INFO update_trustworthiness_with, trustworthiness after this call: 0.5751025588557355, self.uid: 17
Jan 13 09:44:42.278 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 17
Jan 13 09:45:10.725 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 17
Jan 13 09:45:39.163 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 17
