Jan 13 08:39:55.723 INFO node constructed, self.uid: 11
Jan 13 08:40:54.586 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 11
Jan 13 08:41:05.891 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 11
Jan 13 08:41:14.035 INFO update_trustworthiness_with, trustworthiness after this call: 0.6822204225689913, self.uid: 11
Jan 13 08:42:07.967 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 11
Jan 13 08:42:17.225 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 11
Jan 13 08:42:24.161 INFO update_trustworthiness_with, trustworthiness after this call: 0.5978813643507883, self.uid: 11
Jan 13 08:43:18.088 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 11
Jan 13 08:43:30.071 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 11
Jan 13 08:43:32.667 INFO update_trustworthiness_with, trustworthiness after this call: 0.5587345530687536, self.uid: 11
Jan 13 08:44:26.445 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 11
Jan 13 08:44:31.818 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 11
Jan 13 08:44:40.289 INFO update_trustworthiness_with, trustworthiness after this call: 0.5421436177942006, self.uid: 11
Jan 13 08:45:33.997 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 11
Jan 13 08:45:43.486 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 11
Jan 13 08:45:46.068 INFO update_trustworthiness_with, trustworthiness after this call: 0.5357170356637057, self.uid: 11
