Jan 13 08:39:55.702 INFO node constructed, self.uid: 62
Jan 13 08:40:50.834 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 62
Jan 13 08:41:06.150 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 62
Jan 13 08:41:14.032 INFO update_trustworthiness_with, trustworthiness after this call: 0.5968103688036281, self.uid: 62
Jan 13 08:42:04.111 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 62
Jan 13 08:42:13.553 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 62
Jan 13 08:42:24.160 INFO update_trustworthiness_with, trustworthiness after this call: 0.5482749830616153, self.uid: 62
Jan 13 08:43:14.299 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 62
Jan 13 08:43:23.629 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 62
Jan 13 08:43:32.666 INFO update_trustworthiness_with, trustworthiness after this call: 0.5289673537133686, self.uid: 62
Jan 13 08:44:22.670 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 62
Jan 13 08:44:31.435 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 62
Jan 13 08:44:40.288 INFO update_trustworthiness_with, trustworthiness after this call: 0.5210185518052508, self.uid: 62
Jan 13 08:45:30.258 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 62
Jan 13 08:45:42.840 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 62
Jan 13 08:45:46.067 INFO update_trustworthiness_with, trustworthiness after this call: 0.5180203366489365, self.uid: 62
