Jan 13 08:39:55.702 INFO node constructed, self.uid: 57
Jan 13 08:40:42.177 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 57
Jan 13 08:41:04.586 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 57
Jan 13 08:41:14.027 INFO update_trustworthiness_with, trustworthiness after this call: 0.654471069623981, self.uid: 57
Jan 13 08:41:55.373 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 57
Jan 13 08:42:20.196 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 57
Jan 13 08:42:24.156 INFO update_trustworthiness_with, trustworthiness after this call: 0.5765151677407642, self.uid: 57
Jan 13 08:43:05.719 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 57
Jan 13 08:43:27.753 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 57
Jan 13 08:43:32.662 INFO update_trustworthiness_with, trustworthiness after this call: 0.546157145979096, self.uid: 57
Jan 13 08:44:13.981 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 57
Jan 13 08:44:35.897 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 57
Jan 13 08:44:40.285 INFO update_trustworthiness_with, trustworthiness after this call: 0.5336865484438289, self.uid: 57
Jan 13 08:45:21.587 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 57
Jan 13 08:45:42.310 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 57
Jan 13 08:45:46.064 INFO update_trustworthiness_with, trustworthiness after this call: 0.5285385769224117, self.uid: 57
