Jan 13 08:39:55.719 INFO node constructed, self.uid: 8
Jan 13 08:40:47.262 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 8
Jan 13 08:41:03.170 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 8
Jan 13 08:41:14.030 INFO update_trustworthiness_with, trustworthiness after this call: 0.7048847703642488, self.uid: 8
Jan 13 08:42:00.530 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 8
Jan 13 08:42:16.716 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 8
Jan 13 08:42:24.157 INFO update_trustworthiness_with, trustworthiness after this call: 0.6077532495784345, self.uid: 8
Jan 13 08:43:10.761 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 8
Jan 13 08:43:25.569 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 8
Jan 13 08:43:32.664 INFO update_trustworthiness_with, trustworthiness after this call: 0.5628979994476622, self.uid: 8
Jan 13 08:44:19.103 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 8
Jan 13 08:44:38.179 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 8
Jan 13 08:44:40.287 INFO update_trustworthiness_with, trustworthiness after this call: 0.5442218487023487, self.uid: 8
Jan 13 08:45:26.677 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 8
Jan 13 08:45:39.364 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 8
Jan 13 08:45:46.066 INFO update_trustworthiness_with, trustworthiness after this call: 0.5366665718227422, self.uid: 8
