Jan 13 08:39:55.734 INFO node constructed, self.uid: 64
Jan 13 08:40:23.189 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 64
Jan 13 08:41:03.690 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 64
Jan 13 08:41:14.013 INFO update_trustworthiness_with, trustworthiness after this call: 0.7171335145433682, self.uid: 64
Jan 13 08:41:36.530 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 64
Jan 13 08:42:18.652 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 64
Jan 13 08:42:24.147 INFO update_trustworthiness_with, trustworthiness after this call: 0.6214620908798764, self.uid: 64
Jan 13 08:42:46.725 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 64
Jan 13 08:43:25.439 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 64
Jan 13 08:43:32.652 INFO update_trustworthiness_with, trustworthiness after this call: 0.5719037910636277, self.uid: 64
Jan 13 08:43:55.088 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 64
Jan 13 08:45:02.612 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 64
