Jan 13 08:39:55.710 INFO node constructed, self.uid: 70
Jan 13 08:40:28.768 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 70
Jan 13 08:41:01.667 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 70
Jan 13 08:41:14.017 INFO update_trustworthiness_with, trustworthiness after this call: 0.7000319545418991, self.uid: 70
Jan 13 08:41:42.037 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 70
Jan 13 08:42:18.522 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 70
Jan 13 08:42:24.148 INFO update_trustworthiness_with, trustworthiness after this call: 0.6058879736323237, self.uid: 70
Jan 13 08:42:52.356 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 70
Jan 13 08:43:28.658 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 70
Jan 13 08:43:32.654 INFO update_trustworthiness_with, trustworthiness after this call: 0.5652247322514341, self.uid: 70
Jan 13 08:44:00.634 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 70
Jan 13 08:44:36.016 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 70
Jan 13 08:44:40.277 INFO update_trustworthiness_with, trustworthiness after this call: 0.5485019729854285, self.uid: 70
Jan 13 08:45:08.180 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 70
