Jan 13 08:39:55.718 INFO node constructed, self.uid: 14
Jan 13 08:40:23.840 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 14
Jan 13 08:41:09.101 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 14
Jan 13 08:41:14.014 INFO update_trustworthiness_with, trustworthiness after this call: 0.6173281793143782, self.uid: 14
Jan 13 08:41:37.175 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 14
Jan 13 08:42:15.049 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 14
Jan 13 08:42:24.147 INFO update_trustworthiness_with, trustworthiness after this call: 0.5622981501065761, self.uid: 14
Jan 13 08:42:47.376 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 14
Jan 13 08:43:26.205 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 14
Jan 13 08:43:32.653 INFO update_trustworthiness_with, trustworthiness after this call: 0.5332985174878243, self.uid: 14
Jan 13 08:43:55.735 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 14
Jan 13 08:44:34.111 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 14
Jan 13 08:44:40.276 INFO update_trustworthiness_with, trustworthiness after this call: 0.5212941111515278, self.uid: 14
Jan 13 08:45:03.256 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 14
Jan 13 08:45:42.713 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 14
Jan 13 08:45:46.058 INFO update_trustworthiness_with, trustworthiness after this call: 0.5165828997431029, self.uid: 14
