Jan 13 09:27:29.764 INFO node constructed, self.uid: 49
Jan 13 09:28:16.878 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 49
Jan 13 09:28:41.618 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 49
Jan 13 09:28:48.053 INFO update_trustworthiness_with, trustworthiness after this call: 0.6844919923372174, self.uid: 49
Jan 13 09:29:29.843 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 49
Jan 13 09:29:48.775 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 49
Jan 13 09:30:00.861 INFO update_trustworthiness_with, trustworthiness after this call: 0.5967558744994069, self.uid: 49
Jan 13 09:30:42.683 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 49
Jan 13 09:31:01.084 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 49
Jan 13 09:31:13.895 INFO update_trustworthiness_with, trustworthiness after this call: 0.552143709120083, self.uid: 49
Jan 13 09:31:55.916 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 49
Jan 13 09:32:16.385 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 49
Jan 13 09:32:27.179 INFO update_trustworthiness_with, trustworthiness after this call: 0.528202570127306, self.uid: 49
Jan 13 09:33:08.895 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 49
Jan 13 09:33:32.163 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 49
Jan 13 09:33:40.123 INFO update_trustworthiness_with, trustworthiness after this call: 0.5152625587470827, self.uid: 49
Jan 13 09:34:21.966 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 49
Jan 13 09:34:40.932 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 49
Jan 13 09:34:53.031 INFO update_trustworthiness_with, trustworthiness after this call: 0.5082606280265339, self.uid: 49
Jan 13 09:35:34.884 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 49
Jan 13 09:35:58.584 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 49
Jan 13 09:36:05.864 INFO update_trustworthiness_with, trustworthiness after this call: 0.5044710419567753, self.uid: 49
