Jan 13 09:27:29.747 INFO node constructed, self.uid: 22
Jan 13 09:28:31.225 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 22
Jan 13 09:28:35.145 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 22
Jan 13 09:28:48.062 INFO update_trustworthiness_with, trustworthiness after this call: 0.7009136188541475, self.uid: 22
Jan 13 09:29:44.169 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 22
Jan 13 09:29:47.150 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 22
Jan 13 09:30:00.869 INFO update_trustworthiness_with, trustworthiness after this call: 0.6090834342313671, self.uid: 22
Jan 13 09:30:56.965 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 22
Jan 13 09:31:05.409 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 22
Jan 13 09:31:13.903 INFO update_trustworthiness_with, trustworthiness after this call: 0.5590823317884314, self.uid: 22
Jan 13 09:32:10.227 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 22
Jan 13 09:32:13.462 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 22
Jan 13 09:32:27.188 INFO update_trustworthiness_with, trustworthiness after this call: 0.5319810310067232, self.uid: 22
Jan 13 09:33:23.266 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 22
Jan 13 09:33:32.420 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 22
Jan 13 09:33:40.131 INFO update_trustworthiness_with, trustworthiness after this call: 0.517310029278626, self.uid: 22
Jan 13 09:34:36.234 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 22
Jan 13 09:34:47.014 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 22
Jan 13 09:34:53.038 INFO update_trustworthiness_with, trustworthiness after this call: 0.5093691178878831, self.uid: 22
Jan 13 09:35:49.205 INFO get_dsij_pairs_shares, the number of public keys: 80, self.uid: 22
Jan 13 09:35:55.683 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 22
Jan 13 09:36:05.872 INFO update_trustworthiness_with, trustworthiness after this call: 0.505071054976036, self.uid: 22
