Jan 13 12:44:11.010 INFO node constructed, self.uid: 12
Jan 13 12:44:17.939 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 12
Jan 13 12:44:23.725 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 13 12:44:26.771 INFO update_trustworthiness_with, trustworthiness after this call: 0.7153017284623244, self.uid: 12
Jan 13 12:44:28.653 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 12
Jan 13 12:44:36.062 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 13 12:44:37.070 INFO update_trustworthiness_with, trustworthiness after this call: 0.625453036136456, self.uid: 12
Jan 13 12:44:38.923 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 12
Jan 13 12:44:46.158 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 13 12:44:46.974 INFO update_trustworthiness_with, trustworthiness after this call: 0.575076785071659, self.uid: 12
Jan 13 12:44:48.786 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 12
Jan 13 12:44:55.264 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 12
Jan 13 12:44:56.445 INFO update_trustworthiness_with, trustworthiness after this call: 0.5505264038472986, self.uid: 12
Jan 13 12:44:58.309 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 12
Jan 13 12:45:07.324 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 12
