Jan 13 12:44:11.011 INFO node constructed, self.uid: 9
Jan 13 12:44:19.520 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 9
Jan 13 12:44:25.412 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 9
Jan 13 12:44:26.777 INFO update_trustworthiness_with, trustworthiness after this call: 0.7339443734460325, self.uid: 9
Jan 13 12:44:30.163 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 9
Jan 13 12:44:35.716 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 9
Jan 13 12:44:37.074 INFO update_trustworthiness_with, trustworthiness after this call: 0.6337573572060659, self.uid: 9
Jan 13 12:44:40.462 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 9
Jan 13 12:44:44.123 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 9
Jan 13 12:44:46.978 INFO update_trustworthiness_with, trustworthiness after this call: 0.5775605852729574, self.uid: 9
Jan 13 12:44:50.329 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 9
Jan 13 12:44:55.045 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 9
Jan 13 12:44:56.448 INFO update_trustworthiness_with, trustworthiness after this call: 0.5499636717718418, self.uid: 9
Jan 13 12:44:59.875 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 9
Jan 13 12:45:03.598 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 9
Jan 13 12:45:05.500 INFO update_trustworthiness_with, trustworthiness after this call: 0.5373133611406273, self.uid: 9
Jan 13 12:45:08.889 INFO get_dsij_pairs_shares, the number of public keys: 40, self.uid: 9
Jan 13 12:45:13.547 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 9
Jan 13 12:45:14.150 INFO update_trustworthiness_with, trustworthiness after this call: 0.532332480245852, self.uid: 9
