Jan 13 09:47:30.165 INFO node constructed, self.uid: 39
Jan 13 09:47:41.523 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 39
Jan 13 09:47:59.427 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 39
Jan 13 09:48:05.231 INFO update_trustworthiness_with, trustworthiness after this call: 0.7921956710226326, self.uid: 39
Jan 13 09:48:11.585 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 39
Jan 13 09:48:29.637 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 39
Jan 13 09:48:33.477 INFO update_trustworthiness_with, trustworthiness after this call: 0.6700686104799232, self.uid: 39
Jan 13 09:48:39.781 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 39
Jan 13 09:48:58.244 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 39
Jan 13 09:49:00.933 INFO update_trustworthiness_with, trustworthiness after this call: 0.6087341995707178, self.uid: 39
Jan 13 09:49:07.276 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 39
Jan 13 09:49:23.442 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 39
Jan 13 09:49:27.745 INFO update_trustworthiness_with, trustworthiness after this call: 0.5812217065798718, self.uid: 39
Jan 13 09:49:34.112 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 39
Jan 13 09:49:51.298 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 39
Jan 13 09:49:53.568 INFO update_trustworthiness_with, trustworthiness after this call: 0.5701677520253581, self.uid: 39
Jan 13 09:49:59.896 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 39
Jan 13 09:50:17.540 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 39
