Jan 13 02:25:41.593 INFO node constructed, self.uid: 40
Jan 13 02:26:18.616 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 40
Jan 13 02:27:51.971 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 13 02:27:59.611 INFO update_trustworthiness_with, trustworthiness after this call: 0.7113223995524337, self.uid: 40
Jan 13 02:28:31.480 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 40
Jan 13 02:30:00.848 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 13 02:30:07.795 INFO update_trustworthiness_with, trustworthiness after this call: 0.6156090678551338, self.uid: 40
Jan 13 02:30:39.660 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 40
Jan 13 02:32:03.413 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 13 02:32:12.416 INFO update_trustworthiness_with, trustworthiness after this call: 0.5679269752855681, self.uid: 40
Jan 13 02:32:44.305 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 40
Jan 13 02:34:05.300 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
Jan 13 02:34:12.710 INFO update_trustworthiness_with, trustworthiness after this call: 0.5479098715341251, self.uid: 40
Jan 13 02:34:44.569 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 40
Jan 13 02:36:06.086 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 40
