Jan 13 02:25:41.565 INFO node constructed, self.uid: 26
Jan 13 02:26:07.820 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 26
Jan 13 02:27:49.653 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 26
Jan 13 02:27:59.605 INFO update_trustworthiness_with, trustworthiness after this call: 0.8004897966394832, self.uid: 26
Jan 13 02:28:20.758 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 26
Jan 13 02:29:51.873 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 26
Jan 13 02:30:07.792 INFO update_trustworthiness_with, trustworthiness after this call: 0.6650108851194741, self.uid: 26
Jan 13 02:30:28.911 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 26
Jan 13 02:32:01.255 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 26
Jan 13 02:32:12.413 INFO update_trustworthiness_with, trustworthiness after this call: 0.5955944294135995, self.uid: 26
Jan 13 02:32:33.584 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 26
Jan 13 02:34:33.845 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 26
