Jan 13 02:25:41.595 INFO node constructed, self.uid: 7
Jan 13 02:26:30.270 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 7
Jan 13 02:27:46.565 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 7
Jan 13 02:27:59.616 INFO update_trustworthiness_with, trustworthiness after this call: 0.7163808839096876, self.uid: 7
Jan 13 02:28:43.103 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 7
Jan 13 02:29:52.302 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 7
Jan 13 02:30:07.798 INFO update_trustworthiness_with, trustworthiness after this call: 0.6153801897910509, self.uid: 7
Jan 13 02:30:51.234 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 7
Jan 13 02:32:05.994 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 7
Jan 13 02:32:12.420 INFO update_trustworthiness_with, trustworthiness after this call: 0.5660362148930246, self.uid: 7
Jan 13 02:32:55.879 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 7
Jan 13 02:34:06.198 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 7
Jan 13 02:34:12.713 INFO update_trustworthiness_with, trustworthiness after this call: 0.5458517420167293, self.uid: 7
Jan 13 02:34:56.183 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 7
Jan 13 02:36:07.791 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 7
