Jan 13 02:25:41.599 INFO node constructed, self.uid: 48
Jan 13 02:25:48.030 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 48
Jan 13 02:27:48.779 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 48
Jan 13 02:27:59.594 INFO update_trustworthiness_with, trustworthiness after this call: 0.7692374497561557, self.uid: 48
Jan 13 02:28:01.104 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 48
Jan 13 02:29:53.873 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 48
Jan 13 02:30:07.785 INFO update_trustworthiness_with, trustworthiness after this call: 0.6483743129672443, self.uid: 48
Jan 13 02:30:09.273 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 48
Jan 13 02:31:59.828 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 48
Jan 13 02:32:12.404 INFO update_trustworthiness_with, trustworthiness after this call: 0.5851822077818929, self.uid: 48
Jan 13 02:32:13.908 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 48
Jan 13 02:34:09.660 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 48
Jan 13 02:34:12.703 INFO update_trustworthiness_with, trustworthiness after this call: 0.5584636520122274, self.uid: 48
Jan 13 02:34:14.181 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 48
Jan 13 02:36:06.938 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 48
