Jan 13 02:25:41.577 INFO node constructed, self.uid: 59
Jan 13 02:26:00.607 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 59
Jan 13 02:27:44.668 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 59
Jan 13 02:27:59.602 INFO update_trustworthiness_with, trustworthiness after this call: 0.7214783709403885, self.uid: 59
Jan 13 02:28:13.565 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 59
Jan 13 02:29:55.355 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 59
Jan 13 02:30:07.790 INFO update_trustworthiness_with, trustworthiness after this call: 0.6139910203822551, self.uid: 59
Jan 13 02:30:21.691 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 59
Jan 13 02:32:07.129 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 59
Jan 13 02:32:12.410 INFO update_trustworthiness_with, trustworthiness after this call: 0.566139499040885, self.uid: 59
Jan 13 02:32:26.405 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 59
Jan 13 02:34:03.722 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 59
Jan 13 02:34:12.706 INFO update_trustworthiness_with, trustworthiness after this call: 0.5468350811049999, self.uid: 59
Jan 13 02:34:26.662 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 59
Jan 13 02:36:08.793 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 59
