Jan 13 02:25:41.601 INFO node constructed, self.uid: 30
Jan 13 02:25:51.801 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 30
Jan 13 02:27:45.964 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 30
Jan 13 02:27:59.597 INFO update_trustworthiness_with, trustworthiness after this call: 0.7350443162900072, self.uid: 30
Jan 13 02:28:04.824 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 30
Jan 13 02:29:54.171 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 30
Jan 13 02:30:07.785 INFO update_trustworthiness_with, trustworthiness after this call: 0.6269162772647421, self.uid: 30
Jan 13 02:30:12.974 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 30
Jan 13 02:32:03.689 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 30
Jan 13 02:32:12.405 INFO update_trustworthiness_with, trustworthiness after this call: 0.576077861473218, self.uid: 30
Jan 13 02:32:17.647 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 30
Jan 13 02:34:08.805 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 30
Jan 13 02:34:12.704 INFO update_trustworthiness_with, trustworthiness after this call: 0.5556868266497583, self.uid: 30
Jan 13 02:34:17.934 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 30
