Jan 13 02:25:41.558 INFO node constructed, self.uid: 65
Jan 13 02:26:36.384 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 65
Jan 13 02:27:49.218 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 65
Jan 13 02:27:59.619 INFO update_trustworthiness_with, trustworthiness after this call: 0.7905496709051105, self.uid: 65
Jan 13 02:28:49.187 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 65
Jan 13 02:30:01.431 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 65
Jan 13 02:30:07.800 INFO update_trustworthiness_with, trustworthiness after this call: 0.6536000643168015, self.uid: 65
Jan 13 02:30:57.288 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 65
Jan 13 02:32:02.095 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 65
Jan 13 02:32:12.422 INFO update_trustworthiness_with, trustworthiness after this call: 0.5902233572014098, self.uid: 65
Jan 13 02:33:01.912 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 65
Jan 13 02:34:08.104 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 65
Jan 13 02:34:12.715 INFO update_trustworthiness_with, trustworthiness after this call: 0.5622383068110293, self.uid: 65
Jan 13 02:35:02.215 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 65
Jan 13 02:36:05.531 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 65
