Jan 13 02:25:41.578 INFO node constructed, self.uid: 80
Jan 13 02:26:47.414 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 80
Jan 13 02:27:40.522 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 80
Jan 13 02:27:59.624 INFO update_trustworthiness_with, trustworthiness after this call: 0.7438064135448818, self.uid: 80
Jan 13 02:29:00.157 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 80
Jan 13 02:30:00.260 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 80
Jan 13 02:30:07.803 INFO update_trustworthiness_with, trustworthiness after this call: 0.6345476354063171, self.uid: 80
Jan 13 02:31:08.298 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 80
Jan 13 02:32:07.983 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 100, self.uid: 80
Jan 13 02:32:12.424 INFO update_trustworthiness_with, trustworthiness after this call: 0.5794721950985582, self.uid: 80
Jan 13 02:33:12.945 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 80
Jan 13 02:35:13.197 INFO get_dsij_pairs_shares, the number of public keys: 99, self.uid: 80
