Jan 13 09:38:01.213 INFO node constructed, self.uid: 13
Jan 13 09:38:12.043 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 13
Jan 13 09:38:31.120 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 13
Jan 13 09:38:36.307 INFO update_trustworthiness_with, trustworthiness after this call: 0.7750849012229428, self.uid: 13
Jan 13 09:38:42.096 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 13
Jan 13 09:38:58.458 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 13
Jan 13 09:39:06.074 INFO update_trustworthiness_with, trustworthiness after this call: 0.649363314216355, self.uid: 13
Jan 13 09:39:11.895 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 13
Jan 13 09:39:28.851 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 13
Jan 13 09:39:35.946 INFO update_trustworthiness_with, trustworthiness after this call: 0.5800154963945752, self.uid: 13
Jan 13 09:39:41.774 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 13
Jan 13 09:39:59.796 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 13
Jan 13 09:40:05.690 INFO update_trustworthiness_with, trustworthiness after this call: 0.5427278240023924, self.uid: 13
Jan 13 09:40:11.518 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 13
Jan 13 09:40:27.915 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 13
Jan 13 09:40:35.605 INFO update_trustworthiness_with, trustworthiness after this call: 0.5227971743803795, self.uid: 13
Jan 13 09:40:41.369 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 13
Jan 13 09:41:01.051 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 13
Jan 13 09:41:05.386 INFO update_trustworthiness_with, trustworthiness after this call: 0.5121606080587754, self.uid: 13
Jan 13 09:41:11.161 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 13
Jan 13 09:41:31.891 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 13
Jan 13 09:41:35.269 INFO update_trustworthiness_with, trustworthiness after this call: 0.5064864002908609, self.uid: 13
