Jan 13 09:38:01.218 INFO node constructed, self.uid: 58
Jan 13 09:38:23.481 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 58
Jan 13 09:38:30.667 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 58
Jan 13 09:38:36.324 INFO update_trustworthiness_with, trustworthiness after this call: 0.7388979519508241, self.uid: 58
Jan 13 09:38:53.301 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 58
Jan 13 09:39:03.663 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 58
Jan 13 09:39:06.088 INFO update_trustworthiness_with, trustworthiness after this call: 0.6272090963935697, self.uid: 58
Jan 13 09:39:23.204 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 58
Jan 13 09:39:29.975 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 58
Jan 13 09:39:35.959 INFO update_trustworthiness_with, trustworthiness after this call: 0.5679600731833152, self.uid: 58
Jan 13 09:39:52.980 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 58
Jan 13 09:40:03.387 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 58
Jan 13 09:40:05.704 INFO update_trustworthiness_with, trustworthiness after this call: 0.5362777973310577, self.uid: 58
Jan 13 09:40:22.768 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 58
Jan 13 09:40:31.067 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 58
Jan 13 09:40:35.619 INFO update_trustworthiness_with, trustworthiness after this call: 0.5193556702890646, self.uid: 58
Jan 13 09:40:52.601 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 58
Jan 13 09:41:03.017 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 58
Jan 13 09:41:05.400 INFO update_trustworthiness_with, trustworthiness after this call: 0.5103250145905648, self.uid: 58
Jan 13 09:41:22.481 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 58
Jan 13 09:41:29.789 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 58
Jan 13 09:41:35.283 INFO update_trustworthiness_with, trustworthiness after this call: 0.5055073641302588, self.uid: 58
