Jan 13 09:38:01.216 INFO node constructed, self.uid: 29
Jan 13 09:38:25.345 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 29
Jan 13 09:38:32.358 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 29
Jan 13 09:38:36.326 INFO update_trustworthiness_with, trustworthiness after this call: 0.6666023002656012, self.uid: 29
Jan 13 09:38:55.166 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 29
Jan 13 09:39:01.598 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 29
Jan 13 09:39:06.090 INFO update_trustworthiness_with, trustworthiness after this call: 0.5869229520016094, self.uid: 29
Jan 13 09:39:25.053 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 29
Jan 13 09:39:29.209 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 29
Jan 13 09:39:35.961 INFO update_trustworthiness_with, trustworthiness after this call: 0.546221567772391, self.uid: 29
Jan 13 09:39:54.840 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 29
Jan 13 09:40:02.924 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 29
Jan 13 09:40:05.705 INFO update_trustworthiness_with, trustworthiness after this call: 0.5246386260407361, self.uid: 29
Jan 13 09:40:24.638 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 29
Jan 13 09:40:29.800 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 29
Jan 13 09:40:35.621 INFO update_trustworthiness_with, trustworthiness after this call: 0.5131395895112186, self.uid: 29
Jan 13 09:40:54.438 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 29
Jan 13 09:41:00.082 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 29
Jan 13 09:41:05.402 INFO update_trustworthiness_with, trustworthiness after this call: 0.507008028490064, self.uid: 29
Jan 13 09:41:24.321 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 29
Jan 13 09:41:32.874 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 29
Jan 13 09:41:35.285 INFO update_trustworthiness_with, trustworthiness after this call: 0.5037378818657594, self.uid: 29
