Jan 13 09:38:01.219 INFO node constructed, self.uid: 54
Jan 13 09:38:21.802 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 54
Jan 13 09:38:31.208 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 54
Jan 13 09:38:36.322 INFO update_trustworthiness_with, trustworthiness after this call: 0.7351769892108414, self.uid: 54
Jan 13 09:38:51.620 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 54
Jan 13 09:39:00.272 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 54
Jan 13 09:39:06.086 INFO update_trustworthiness_with, trustworthiness after this call: 0.6221948538106452, self.uid: 54
Jan 13 09:39:21.524 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 54
Jan 13 09:39:32.324 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 54
Jan 13 09:39:35.957 INFO update_trustworthiness_with, trustworthiness after this call: 0.5648254550218114, self.uid: 54
Jan 13 09:39:51.300 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 54
Jan 13 09:40:03.592 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 54
Jan 13 09:40:05.701 INFO update_trustworthiness_with, trustworthiness after this call: 0.5345354277276568, self.uid: 54
Jan 13 09:40:21.063 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 54
Jan 13 09:40:29.903 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 54
Jan 13 09:40:35.617 INFO update_trustworthiness_with, trustworthiness after this call: 0.5184150728927822, self.uid: 54
Jan 13 09:40:50.929 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 54
Jan 13 09:41:01.318 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 54
Jan 13 09:41:05.398 INFO update_trustworthiness_with, trustworthiness after this call: 0.5098214557683644, self.uid: 54
Jan 13 09:41:20.780 INFO get_dsij_pairs_shares, the number of public keys: 60, self.uid: 54
Jan 13 09:41:32.291 INFO get_dsij_sum_pairs, the number of summation pairs (equals to eids) in this call: 98, self.uid: 54
Jan 13 09:41:35.281 INFO update_trustworthiness_with, trustworthiness after this call: 0.5052384587191018, self.uid: 54
